Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0001,093052,1991,null,null,null,null,null,null,null,null,11.0,16.2,19.2,72.8,null
IDCJAC0001,093052,1995,null,null,null,null,null,null,null,null,null,0.0,null,62.2,null
IDCJAC0001,093052,1996,0.0,1.8,6.0,7.6,2.6,3.8,3.8,1.6,9.4,22.4,15.8,7.2,82.0
IDCJAC0001,093052,1997,0.4,19.8,76.6,null,null,10.2,null,2.6,null,5.0,6.4,18.6,null
IDCJAC0001,093052,1998,22.4,null,5.6,2.2,null,22.0,null,null,11.4,26.0,null,null,null
IDCJAC0001,093052,1999,5.2,44.6,null,14.2,39.0,8.6,null,19.2,8.4,null,32.8,31.2,null
IDCJAC0001,093052,2000,50.8,21.4,18.2,13.2,18.6,12.6,71.4,32.8,null,73.4,null,19.2,null
IDCJAC0001,093052,2001,28.4,7.2,61.0,60.0,17.0,33.2,39.2,53.0,34.0,106.0,87.2,49.0,575.2
IDCJAC0001,093052,2002,64.0,30.2,7.4,12.0,13.2,45.8,28.4,33.8,null,48.6,20.4,null,null
IDCJAC0001,093052,2003,24.6,1.4,61.0,43.6,36.4,34.0,30.0,82.0,42.2,null,1.6,null,null
IDCJAC0001,093052,2004,76.2,25.0,10.2,42.8,15.2,77.8,null,12.2,23.8,37.4,35.6,null,null
IDCJAC0001,093052,2005,17.4,null,17.2,48.0,5.4,34.4,22.0,85.8,77.0,68.0,82.8,null,null
IDCJAC0001,093052,2006,29.2,13.0,29.2,null,null,10.0,null,6.4,46.8,31.8,null,null,null
IDCJAC0001,093052,2007,null,null,null,null,null,null,null,28.4,16.2,20.8,4.6,26.0,null
IDCJAC0001,093052,2008,1.4,43.2,41.8,14.4,13.0,12.0,41.6,9.4,48.4,11.8,53.4,37.4,327.8
IDCJAC0001,093052,2009,12.4,52.8,49.6,32.4,6.8,114.4,32.2,111.6,99.0,21.0,58.2,52.4,642.8
IDCJAC0001,093052,2010,67.2,68.6,59.4,45.2,13.2,37.2,10.6,52.4,null,null,87.8,51.0,null
IDCJAC0001,093052,2011,37.2,null,null,null,null,null,null,65.6,26.8,35.4,59.2,68.0,null
IDCJAC0001,093052,2012,24.2,14.2,21.2,null,106.8,null,null,null,null,null,null,null,null
