Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0001,023752,1880,null,null,null,null,null,null,null,null,null,null,null,5.3,null
IDCJAC0001,023752,1881,65.3,0.0,3.3,38.6,97.0,152.7,52.1,91.4,46.7,46.2,13.5,2.0,608.8
IDCJAC0001,023752,1882,2.0,0.0,9.9,71.6,72.1,60.5,110.5,104.1,39.4,51.8,47.5,11.9,581.3
IDCJAC0001,023752,1883,0.8,10.9,19.1,38.4,156.7,119.9,136.1,110.7,79.5,54.6,54.4,32.5,813.6
IDCJAC0001,023752,1884,57.1,2.8,59.6,58.7,113.5,145.0,15.3,99.4,113.3,76.0,15.5,35.1,791.3
IDCJAC0001,023752,1885,9.2,32.3,17.2,20.8,66.3,165.0,92.7,104.7,76.4,49.1,11.2,10.1,655.0
IDCJAC0001,023752,1886,47.2,14.0,0.0,47.8,31.7,26.2,106.2,139.9,91.4,131.0,49.3,19.5,704.2
IDCJAC0001,023752,1887,7.1,2.5,26.2,50.6,83.7,180.8,117.1,62.1,110.2,76.9,55.3,23.6,796.1
IDCJAC0001,023752,1888,5.3,2.5,6.8,7.6,110.9,121.2,163.2,79.0,40.3,4.6,17.4,9.7,568.5
IDCJAC0001,023752,1889,76.7,6.9,11.2,277.2,99.7,231.8,53.8,163.9,91.0,70.8,36.4,5.8,1125.2
IDCJAC0001,023752,1890,66.7,28.7,30.5,29.9,45.3,184.8,210.5,173.2,74.9,86.8,76.4,14.7,1022.4
IDCJAC0001,023752,1891,23.4,2.8,27.9,27.1,7.9,70.7,135.6,83.0,37.2,87.1,35.5,45.2,583.4
IDCJAC0001,023752,1892,25.1,8.4,10.7,42.6,30.0,105.4,83.9,141.7,67.3,111.4,26.6,68.6,721.7
IDCJAC0001,023752,1893,0.0,0.0,8.4,102.1,148.1,196.1,80.5,116.7,139.2,57.6,75.0,10.9,934.6
IDCJAC0001,023752,1894,16.0,0.0,81.8,52.0,46.1,108.2,146.9,117.3,79.8,95.6,8.1,60.9,812.7
IDCJAC0001,023752,1895,24.8,3.6,14.5,126.4,16.3,104.3,146.5,88.5,53.8,34.6,0.0,29.7,643.0
IDCJAC0001,023752,1896,44.9,11.9,29.4,109.1,55.4,116.0,41.9,48.9,14.8,22.1,10.2,39.1,543.7
IDCJAC0001,023752,1897,5.6,24.9,16.0,30.4,59.9,76.0,69.3,115.0,87.0,9.9,13.2,1.3,508.5
IDCJAC0001,023752,1898,0.0,38.3,22.1,132.8,148.3,112.1,101.5,64.8,29.5,49.1,37.8,2.5,738.8
IDCJAC0001,023752,1899,36.7,43.9,28.2,68.5,70.4,128.6,17.5,35.8,56.5,26.1,61.5,8.4,582.1
IDCJAC0001,023752,1900,24.5,0.0,79.2,106.7,40.6,130.8,35.6,192.8,66.5,27.2,28.2,12.9,745.0
IDCJAC0001,023752,1901,31.8,2.5,5.9,51.1,28.2,157.2,64.9,39.8,58.4,96.8,23.3,27.3,587.2
IDCJAC0001,023752,1902,11.7,18.8,72.1,3.0,18.3,176.0,57.4,41.8,44.3,47.2,8.4,89.2,588.2
IDCJAC0001,023752,1903,9.7,40.7,31.4,117.4,34.8,139.4,107.0,61.0,79.2,18.0,87.4,50.8,776.8
IDCJAC0001,023752,1904,76.8,18.3,5.3,37.1,27.9,165.5,90.2,71.2,16.5,54.1,36.9,0.0,599.8
IDCJAC0001,023752,1905,30.7,0.0,0.0,108.1,66.7,149.0,142.0,61.8,31.1,122.5,0.0,0.0,711.9
IDCJAC0001,023752,1906,0.0,5.8,39.2,41.2,46.3,156.5,127.9,122.1,104.0,71.8,86.1,37.4,838.3
IDCJAC0001,023752,1907,0.0,10.4,19.3,95.0,45.2,70.1,91.2,102.8,44.9,47.6,75.9,13.6,616.0
IDCJAC0001,023752,1908,12.2,14.0,51.1,18.3,151.6,152.2,63.2,88.1,125.4,87.8,6.1,12.7,782.7
IDCJAC0001,023752,1909,25.4,22.6,25.8,119.2,164.2,91.1,128.7,169.0,52.3,70.6,62.6,17.5,949.0
IDCJAC0001,023752,1910,8.6,0.0,93.4,10.4,153.2,100.7,128.0,95.0,76.6,114.5,48.9,84.6,913.9
IDCJAC0001,023752,1911,2.0,35.6,3.3,16.9,76.2,113.8,67.6,37.6,64.9,21.6,3.6,56.4,499.5
IDCJAC0001,023752,1912,1.3,32.0,32.3,39.4,13.4,101.6,80.6,98.3,137.4,44.4,85.4,41.5,707.6
IDCJAC0001,023752,1913,1.8,77.0,54.7,19.9,19.0,9.2,35.6,82.0,72.8,66.1,35.0,24.7,497.8
IDCJAC0001,023752,1914,25.7,11.7,19.6,66.1,46.2,15.4,49.8,6.4,7.6,0.0,39.6,22.4,310.5
IDCJAC0001,023752,1915,21.1,0.0,8.9,51.1,129.8,143.2,64.5,92.2,108.3,37.2,5.6,7.1,669.0
IDCJAC0001,023752,1916,28.6,7.9,16.2,27.5,43.7,286.1,92.7,148.4,44.8,59.0,90.6,17.1,862.6
IDCJAC0001,023752,1917,16.2,51.2,43.8,25.4,174.6,100.6,176.9,132.8,128.8,57.8,32.8,26.3,967.2
IDCJAC0001,023752,1918,6.9,13.0,17.8,29.8,86.8,79.9,71.4,74.9,19.1,56.4,7.4,7.7,471.1
IDCJAC0001,023752,1919,2.0,65.3,0.0,5.1,51.4,56.8,44.8,84.1,70.9,34.9,2.5,34.1,451.9
IDCJAC0001,023752,1920,9.9,0.0,27.4,9.7,62.0,172.8,76.1,119.9,68.3,61.8,76.0,48.5,732.4
IDCJAC0001,023752,1921,57.2,29.2,45.5,14.0,95.1,50.8,62.6,57.1,103.0,52.6,59.6,21.5,648.2
IDCJAC0001,023752,1922,53.5,3.8,1.3,29.5,143.6,65.7,124.5,81.2,47.0,47.0,0.0,110.2,707.3
IDCJAC0001,023752,1923,6.3,3.6,0.0,1.0,193.1,239.2,145.4,103.1,167.9,58.7,21.6,50.6,990.5
IDCJAC0001,023752,1924,27.6,51.5,35.3,19.8,74.9,124.3,23.2,92.8,111.9,112.7,52.6,10.5,737.1
IDCJAC0001,023752,1925,12.0,27.9,14.0,37.4,62.5,64.8,93.0,77.1,158.6,32.6,14.6,0.0,594.5
IDCJAC0001,023752,1926,0.0,21.3,2.8,73.5,202.0,88.9,115.5,209.8,68.7,158.9,29.4,11.2,982.0
IDCJAC0001,023752,1927,11.9,29.2,23.5,9.7,98.1,53.5,102.8,161.7,37.4,17.8,55.5,39.5,640.6
IDCJAC0001,023752,1928,34.6,72.9,31.5,32.0,88.1,116.5,91.0,21.9,63.5,118.7,7.9,8.9,687.5
IDCJAC0001,023752,1929,31.8,14.5,5.1,16.8,38.2,107.7,61.0,51.2,70.9,23.3,37.0,86.0,543.5
IDCJAC0001,023752,1930,1.3,18.6,1.0,36.1,34.0,20.6,146.4,121.3,81.6,80.4,29.7,22.7,593.7
IDCJAC0001,023752,1931,14.4,4.1,27.2,34.0,105.6,181.2,149.3,104.9,157.1,13.9,9.4,7.4,808.5
IDCJAC0001,023752,1932,8.6,27.5,30.9,84.7,35.4,216.3,112.3,104.7,47.2,80.6,18.0,13.0,779.2
IDCJAC0001,023752,1933,105.2,1.3,21.5,26.9,162.7,25.5,51.0,115.3,136.6,23.2,14.2,22.9,706.3
IDCJAC0001,023752,1934,29.7,0.5,10.7,36.4,1.8,24.6,46.9,77.1,91.5,84.0,73.2,14.7,491.1
IDCJAC0001,023752,1935,24.6,0.0,62.5,51.7,52.2,82.5,70.6,87.4,90.5,54.7,17.8,9.9,604.4
IDCJAC0001,023752,1936,11.7,22.1,1.3,48.3,66.3,50.4,96.6,65.0,16.9,60.5,16.2,57.7,513.0
IDCJAC0001,023752,1937,82.5,31.0,15.2,29.8,71.5,51.9,40.8,115.1,99.7,10.2,31.5,72.4,651.6
IDCJAC0001,023752,1938,19.8,57.9,3.8,179.5,15.6,50.9,73.4,87.9,20.6,14.5,15.3,5.8,545.0
IDCJAC0001,023752,1939,15.5,70.7,28.7,75.4,75.0,124.9,85.1,173.8,37.4,28.9,119.2,8.4,843.0
IDCJAC0001,023752,1940,36.6,12.2,14.8,113.9,51.3,21.5,85.7,50.8,57.8,15.4,31.9,22.3,514.2
IDCJAC0001,023752,1941,120.2,14.7,66.8,21.0,30.7,66.5,132.4,76.8,148.9,57.3,25.9,9.6,770.8
IDCJAC0001,023752,1942,32.2,6.6,8.4,66.3,140.9,147.1,95.4,123.6,113.5,33.2,47.3,25.4,839.9
IDCJAC0001,023752,1943,19.0,70.5,0.0,77.3,17.1,81.6,87.4,94.2,61.5,27.3,14.0,18.8,568.7
IDCJAC0001,023752,1944,7.6,14.8,5.1,46.2,100.4,17.0,73.2,11.2,11.8,70.0,58.5,38.1,453.9
IDCJAC0001,023752,1945,23.6,13.4,0.0,0.8,45.2,75.4,51.6,61.8,80.1,91.8,65.5,31.6,540.8
IDCJAC0001,023752,1946,45.5,107.2,56.0,30.2,71.7,59.6,124.8,55.1,30.7,43.2,27.9,66.1,718.0
IDCJAC0001,023752,1947,0.0,15.5,88.9,47.8,30.4,74.1,116.7,93.7,67.6,82.2,78.4,41.1,736.4
IDCJAC0001,023752,1948,2.0,5.3,8.6,119.4,95.3,71.2,74.1,125.3,17.6,130.2,57.7,42.6,749.3
IDCJAC0001,023752,1949,14.5,54.8,1.8,4.4,62.4,20.5,72.0,41.1,35.8,176.8,64.5,5.6,554.2
IDCJAC0001,023752,1950,4.1,52.1,6.6,9.6,174.7,53.6,36.1,65.5,53.3,48.3,34.6,11.7,550.2
IDCJAC0001,023752,1951,5.9,26.6,0.5,82.4,118.2,126.9,164.2,122.9,11.7,89.7,20.6,47.1,816.7
IDCJAC0001,023752,1952,44.7,3.1,0.0,79.7,167.0,96.3,55.0,69.0,89.9,76.7,115.4,23.6,820.4
IDCJAC0001,023752,1953,11.2,3.3,2.3,34.3,50.3,149.6,105.7,84.1,69.3,55.9,36.8,49.8,652.6
IDCJAC0001,023752,1954,13.2,1.8,14.7,112.0,33.4,69.1,62.7,31.2,31.5,59.0,22.1,59.2,509.9
IDCJAC0001,023752,1955,2.0,65.8,20.5,51.9,153.0,200.7,74.2,144.9,49.8,81.5,53.1,23.9,921.3
IDCJAC0001,023752,1956,14.2,1.5,11.2,115.2,162.0,204.6,145.8,108.4,115.4,55.9,20.4,9.6,964.2
IDCJAC0001,023752,1957,0.5,0.0,11.2,38.9,35.6,69.9,91.3,51.9,47.3,53.9,37.3,5.6,443.4
IDCJAC0001,023752,1958,0.0,3.8,33.6,10.4,148.5,16.8,95.7,93.3,94.0,120.3,10.1,10.2,636.7
IDCJAC0001,023752,1959,0.3,36.8,35.3,1.0,14.0,9.9,31.3,68.6,44.0,42.8,10.7,58.6,353.3
IDCJAC0001,023752,1960,7.6,67.4,30.8,110.5,237.7,52.1,71.6,91.7,120.2,25.8,42.0,0.0,857.4
IDCJAC0001,023752,1961,1.5,18.8,7.6,133.9,28.3,87.7,65.8,63.1,45.7,20.8,30.5,16.2,519.9
IDCJAC0001,023752,1962,30.3,10.2,30.2,0.8,127.9,75.8,67.9,81.3,41.4,136.5,16.3,30.8,649.4
IDCJAC0001,023752,1963,50.8,3.9,1.1,55.2,95.4,165.2,179.0,110.9,50.9,15.0,9.2,2.3,738.9
IDCJAC0001,023752,1964,13.2,7.9,2.8,59.1,25.0,104.3,161.7,66.1,96.1,92.2,56.7,25.2,710.3
IDCJAC0001,023752,1965,0.0,0.0,9.6,27.7,93.3,33.3,86.5,78.3,46.7,9.6,52.4,39.9,477.3
IDCJAC0001,023752,1966,10.2,24.4,41.9,10.6,59.9,86.1,145.2,53.1,112.8,48.9,31.4,81.2,705.7
IDCJAC0001,023752,1967,17.8,41.0,2.1,5.6,34.6,26.9,62.7,80.1,33.9,28.0,0.0,19.1,351.8
IDCJAC0001,023752,1968,44.3,43.7,29.8,43.2,193.1,109.4,92.2,125.8,40.3,125.6,67.2,40.7,955.3
IDCJAC0001,023752,1969,15.0,100.1,40.0,38.1,85.8,34.0,138.1,47.1,82.6,2.3,30.5,43.9,657.5
IDCJAC0001,023752,1970,53.7,0.5,6.9,58.9,57.4,118.0,87.7,166.9,75.4,6.8,31.1,34.9,698.2
IDCJAC0001,023752,1971,10.7,0.3,26.5,135.1,116.9,125.0,83.8,109.0,110.5,46.3,59.6,31.7,855.4
IDCJAC0001,023752,1972,46.0,18.1,0.3,47.7,29.6,35.8,103.8,134.9,33.1,32.0,16.5,11.4,509.2
IDCJAC0001,023752,1973,10.8,93.8,45.1,78.5,65.3,110.0,86.1,82.7,98.7,83.9,17.2,28.5,800.6
IDCJAC0001,023752,1974,69.2,63.4,18.5,154.2,91.2,35.1,164.2,83.2,116.6,142.2,6.4,12.8,957.0
IDCJAC0001,023752,1975,24.4,6.2,75.8,16.6,169.2,19.0,131.4,44.8,86.5,147.0,25.2,14.8,760.9
IDCJAC0001,023752,1976,11.4,28.8,5.2,32.8,19.6,48.2,29.4,60.4,53.8,62.6,45.8,19.6,417.6
IDCJAC0001,023752,1977,36.8,4.8,50.0,18.4,84.2,69.4,54.3,29.4,43.2,27.4,49.0,24.2,491.1
IDCJAC0001,023752,1978,3.8,9.0,7.8,51.8,72.7,102.2,154.4,82.4,115.6,18.4,34.2,19.2,671.5
IDCJAC0001,023752,1979,32.6,26.2,5.6,57.0,63.6,12.1,64.2,118.0,168.4,110.6,75.6,31.4,765.3
IDCJAC0001,023752,1980,6.4,1.4,2.0,115.8,52.2,125.8,99.8,35.4,44.4,126.8,59.0,27.2,696.2
IDCJAC0001,023752,1981,21.0,5.4,77.8,8.8,82.8,224.8,160.6,158.2,51.6,38.4,44.8,11.0,885.2
IDCJAC0001,023752,1982,14.6,8.4,44.8,72.2,38.2,65.4,46.6,23.6,40.8,19.8,6.0,8.4,388.8
IDCJAC0001,023752,1983,10.2,2.0,64.8,106.8,65.8,25.0,123.8,103.2,116.2,41.4,27.0,17.6,703.8
IDCJAC0001,023752,1984,17.4,3.6,55.8,40.2,58.0,42.6,98.6,155.8,49.6,32.0,47.6,10.2,611.4
IDCJAC0001,023752,1985,8.0,0.0,58.6,62.4,64.2,71.2,62.2,131.2,59.0,32.6,18.2,41.0,608.6
IDCJAC0001,023752,1986,6.6,4.8,0.0,68.8,55.2,34.9,161.6,130.2,67.0,95.6,12.8,44.6,682.1
IDCJAC0001,023752,1987,27.2,12.2,28.8,36.0,115.6,124.3,106.4,63.0,33.4,78.8,9.0,45.6,680.3
IDCJAC0001,023752,1988,32.2,21.6,23.0,21.6,163.6,118.2,88.8,37.6,79.2,23.4,62.0,55.2,726.4
IDCJAC0001,023752,1989,12.8,4.6,3.4,8.6,97.6,93.8,112.2,108.4,92.4,60.4,46.4,33.8,674.4
IDCJAC0001,023752,1990,12.8,10.8,2.0,11.6,19.4,119.4,149.8,120.4,43.6,54.8,9.0,84.6,638.2
IDCJAC0001,023752,1991,28.0,0.0,6.8,42.2,12.1,172.0,105.6,136.8,97.0,6.6,46.0,13.0,666.1
IDCJAC0001,023752,1992,1.6,31.4,73.4,58.6,71.2,87.6,84.0,180.4,184.8,153.2,153.2,115.4,1194.8
IDCJAC0001,023752,1993,49.0,10.8,22.4,2.8,34.4,80.8,57.8,71.8,98.6,79.6,27.2,55.4,590.6
IDCJAC0001,023752,1994,27.6,16.0,0.0,9.6,37.2,124.4,53.6,26.5,28.2,51.4,59.4,8.0,441.9
IDCJAC0001,023752,1995,47.2,26.8,14.0,56.8,49.4,106.8,214.8,30.2,34.6,45.0,12.8,13.4,651.8
IDCJAC0001,023752,1996,30.4,9.4,40.0,33.6,18.4,208.0,149.4,146.4,150.4,40.8,9.4,22.0,858.2
IDCJAC0001,023752,1997,30.6,25.0,6.8,4.6,92.4,22.6,33.2,114.2,96.6,56.2,38.4,33.6,554.2
IDCJAC0001,023752,1998,52.2,22.6,13.0,99.8,21.8,107.5,105.6,57.8,73.8,61.2,31.2,3.4,649.9
IDCJAC0001,023752,1999,10.6,2.4,69.6,7.4,122.4,77.4,63.6,49.2,92.6,86.6,37.2,null,null
IDCJAC0001,023752,2000,2.8,68.2,26.4,58.2,75.8,109.4,68.0,94.0,71.4,73.8,50.6,14.6,713.2
IDCJAC0001,023752,2001,14.6,13.4,59.4,23.2,88.8,114.6,59.8,136.2,null,114.1,55.6,null,null
IDCJAC0001,023752,2002,32.8,0.0,16.4,7.4,93.2,111.8,86.0,37.0,63.1,24.6,27.2,30.8,530.3
IDCJAC0001,023752,2003,14.6,75.4,6.6,45.4,70.8,146.8,72.8,125.8,85.5,47.4,null,22.4,null
IDCJAC0001,023752,2004,11.8,10.6,23.4,5.8,75.4,159.0,102.2,null,null,6.8,71.0,55.4,null
IDCJAC0001,023752,2005,32.4,13.8,9.2,13.9,5.4,179.8,95.6,98.8,60.0,146.6,99.4,null,null
IDCJAC0001,023752,2006,30.0,39.2,36.2,58.2,75.0,29.8,58.0,20.0,27.8,0.2,28.2,null,null
IDCJAC0001,023752,2007,81.2,0.2,30.4,140.6,76.6,31.8,106.8,34.6,45.6,33.4,29.0,41.4,651.6
IDCJAC0001,023752,2008,1.6,1.6,20.2,63.4,99.2,28.6,104.2,93.6,32.0,14.0,20.2,48.2,526.8
IDCJAC0001,023752,2009,0.2,null,18.4,130.0,54.4,84.8,151.4,76.8,108.2,54.8,47.4,22.4,null
IDCJAC0001,023752,2010,19.6,20.0,15.6,60.8,52.8,53.4,57.6,155.6,119.8,26.6,32.4,169.2,783.4
IDCJAC0001,023752,2011,7.2,59.0,170.6,10.4,78.8,66.0,73.6,110.8,49.2,41.5,34.2,44.8,746.1
IDCJAC0001,023752,2012,53.8,28.6,46.0,14.2,53.8,null,null,null,null,null,null,null,null
