Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0001,045057,1992,null,null,null,null,null,null,17.2,14.4,0.0,null,0.0,0.0,null
IDCJAC0001,045057,1993,67.2,17.5,0.0,0.0,6.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,106.7
IDCJAC0001,045057,1994,0.0,26.2,5.6,0.0,0.0,7.9,0.0,0.0,0.0,6.9,21.8,5.1,73.5
IDCJAC0001,045057,1995,212.0,0.0,0.0,0.0,27.7,27.5,0.0,4.2,27.7,10.2,52.0,5.0,366.3
IDCJAC0001,045057,1996,26.0,0.0,38.0,28.0,0.0,13.5,75.5,10.0,22.0,18.9,0.0,25.5,257.4
IDCJAC0001,045057,1997,62.0,120.4,null,null,88.5,5.5,null,null,null,null,46.0,null,null
IDCJAC0001,045057,1998,69.0,7.0,null,29.0,null,3.0,97.8,null,58.0,null,24.8,null,null
IDCJAC0001,045057,1999,null,null,33.5,null,null,null,null,null,null,null,null,65.0,null
IDCJAC0001,045057,2000,null,null,35.5,64.0,null,null,null,null,null,null,null,null,null
IDCJAC0001,045057,2005,null,null,null,null,3.0,null,5.0,4.6,17.0,null,null,null,null
IDCJAC0001,045057,2010,null,null,88.0,null,null,null,null,null,null,null,null,null,null
