Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0001,033048,1896,null,null,null,null,null,null,15.0,1.8,8.1,0.0,62.7,34.5,null
IDCJAC0001,033048,1897,null,null,null,null,null,null,0.0,2.5,22.8,57.3,10.2,27.3,null
IDCJAC0001,033048,1898,140.5,137.3,61.0,11.4,0.0,0.3,0.3,3.3,38.1,36.8,0.0,48.8,477.8
IDCJAC0001,033048,1899,151.3,172.5,188.0,31.5,5.8,0.0,19.6,80.0,0.3,40.1,5.1,0.0,694.2
IDCJAC0001,033048,1900,279.1,0.5,74.1,0.0,0.8,0.0,11.4,0.0,0.0,13.0,12.2,11.2,402.3
IDCJAC0001,033048,1901,197.9,28.7,36.6,82.3,40.6,14.0,8.6,30.0,38.4,33.8,4.3,36.8,552.0
IDCJAC0001,033048,1902,36.3,0.0,1.3,0.0,null,null,null,null,null,null,null,null,null
IDCJAC0001,033048,1903,null,null,null,null,null,0.0,0.0,8.4,16.0,42.7,204.2,95.5,null
IDCJAC0001,033048,1904,322.8,51.5,212.8,22.6,2.8,0.0,0.0,0.0,0.0,9.1,11.4,24.9,657.9
IDCJAC0001,033048,1905,185.9,36.2,22.9,99.1,0.5,20.1,14.4,0.0,0.0,0.0,33.0,16.8,428.9
IDCJAC0001,033048,1906,148.1,98.3,135.9,0.0,24.1,0.0,0.0,23.9,103.1,0.0,56.2,315.5,905.1
IDCJAC0001,033048,1907,94.7,7.9,32.3,0.0,90.7,102.4,0.0,0.0,0.0,0.0,76.2,209.3,613.5
IDCJAC0001,033048,1908,225.8,98.8,112.6,5.8,28.7,0.0,30.5,0.0,0.0,44.4,0.0,0.0,546.6
IDCJAC0001,033048,1909,188.0,29.2,17.6,25.6,43.9,33.7,5.6,0.0,23.6,31.5,7.9,183.6,590.2
IDCJAC0001,033048,1910,328.5,102.4,185.5,11.4,0.0,52.1,2.0,0.0,94.2,0.0,103.4,74.2,953.7
IDCJAC0001,033048,1911,167.6,288.1,34.3,64.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.9,671.5
IDCJAC0001,033048,1912,39.2,48.0,131.6,7.4,8.3,128.3,0.0,0.0,0.0,19.6,47.5,16.7,446.6
IDCJAC0001,033048,1913,238.2,169.8,102.4,96.5,55.6,47.0,0.0,0.0,1.5,0.0,0.0,101.8,812.8
IDCJAC0001,033048,1914,49.8,7.4,112.2,28.5,3.0,78.8,16.8,0.0,0.0,0.0,0.0,27.7,324.2
IDCJAC0001,033048,1915,30.2,0.0,12.7,17.5,0.0,0.0,8.6,4.3,19.8,0.0,0.0,136.0,229.1
IDCJAC0001,033048,1916,101.6,276.9,87.1,35.6,0.0,0.0,15.7,68.6,0.0,66.3,191.0,115.7,958.5
IDCJAC0001,033048,1917,494.0,97.8,180.4,20.3,27.2,1.5,0.0,65.8,4.6,23.7,123.2,99.0,1137.5
IDCJAC0001,033048,1918,354.9,163.3,101.6,27.2,1.3,0.0,0.0,0.0,6.4,0.0,72.1,1.5,728.3
IDCJAC0001,033048,1919,33.0,39.6,65.6,34.8,18.8,0.0,0.0,0.0,0.0,0.0,0.0,25.4,217.2
IDCJAC0001,033048,1920,248.7,36.0,29.7,119.8,70.3,30.7,5.6,29.0,0.0,11.7,0.0,129.1,710.6
IDCJAC0001,033048,1921,202.8,22.9,152.9,0.0,21.3,6.4,30.5,21.4,52.6,104.5,9.7,81.9,706.9
IDCJAC0001,033048,1922,55.6,179.4,106.7,0.0,5.6,14.5,79.3,0.0,7.4,3.6,0.0,181.2,633.3
IDCJAC0001,033048,1923,86.0,11.9,null,null,null,null,null,null,null,null,null,null,null
IDCJAC0001,033048,1924,94.5,221.9,87.6,80.5,7.6,5.1,0.0,75.2,20.8,46.3,15.7,127.0,782.2
