Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0001,032037,1920,385.6,334.2,299.4,643.3,651.3,115.1,161.4,50.8,73.8,83.8,180.8,168.2,3147.7
IDCJAC0001,032037,1921,443.2,568.9,1576.9,458.3,481.5,321.8,180.6,125.0,244.4,198.0,32.2,513.3,5144.1
IDCJAC0001,032037,1922,189.8,1060.0,459.8,273.5,237.2,147.6,80.7,15.8,41.9,114.8,42.3,58.1,2721.5
IDCJAC0001,032037,1923,211.8,265.5,670.7,363.9,53.1,74.5,41.5,51.1,36.4,0.0,27.4,357.7,2153.6
IDCJAC0001,032037,1924,255.3,305.4,1122.2,539.1,341.0,143.8,201.1,118.5,130.9,37.0,148.5,384.1,3726.9
IDCJAC0001,032037,1925,463.2,545.6,803.0,432.0,44.2,314.8,20.6,149.6,58.1,54.8,82.1,54.0,3022.0
IDCJAC0001,032037,1926,358.4,209.9,382.7,294.1,16.1,76.9,55.6,69.0,257.2,8.4,56.0,185.4,1969.7
IDCJAC0001,032037,1927,533.8,1055.6,467.9,341.0,142.2,222.3,124.5,5.1,60.5,85.1,40.0,430.4,3508.4
IDCJAC0001,032037,1928,282.5,681.4,780.4,200.7,220.6,32.0,129.8,92.9,3.1,2.1,336.6,250.7,3012.8
IDCJAC0001,032037,1929,1095.1,835.1,865.1,88.7,64.2,57.4,30.7,54.8,40.3,8.7,66.0,84.3,3290.4
IDCJAC0001,032037,1930,886.7,308.4,908.5,159.5,463.4,130.8,118.1,80.3,51.5,431.1,55.8,103.0,3697.1
IDCJAC0001,032037,1931,599.9,387.9,225.8,388.8,292.3,374.8,55.4,117.6,21.7,110.8,298.2,613.8,3487.0
IDCJAC0001,032037,1932,1101.5,152.8,690.7,160.3,430.7,134.7,93.2,113.5,39.4,26.2,52.3,531.6,3526.9
IDCJAC0001,032037,1933,158.7,1005.3,298.7,623.9,197.6,205.3,91.4,186.5,182.3,284.5,574.9,494.2,4303.3
IDCJAC0001,032037,1934,857.2,801.3,null,null,null,null,null,null,null,null,null,null,null
IDCJAC0001,032037,1942,157.9,412.5,186.0,754.9,202.9,336.3,143.0,97.2,168.4,51.8,79.0,510.3,3100.2
IDCJAC0001,032037,1943,257.2,686.1,351.3,148.4,169.1,74.7,35.5,5.6,102.0,181.5,112.5,53.9,2177.8
IDCJAC0001,032037,1944,108.5,740.7,671.0,148.5,8.9,314.9,127.4,148.5,157.8,92.4,23.5,209.4,2751.5
IDCJAC0001,032037,1945,715.6,1027.9,1434.8,476.1,229.0,107.7,159.1,47.6,83.1,173.4,66.9,161.8,4683.0
IDCJAC0001,032037,1946,630.9,903.0,414.3,116.1,179.3,34.9,36.2,10.3,2.9,15.5,34.6,127.5,2505.5
IDCJAC0001,032037,1947,12.1,765.7,673.9,119.3,257.8,168.8,64.0,185.1,153.6,103.0,68.8,52.6,2624.7
IDCJAC0001,032037,1948,1003.6,271.2,469.8,283.0,69.2,207.4,140.8,112.1,1.1,18.3,19.9,155.2,2751.6
IDCJAC0001,032037,1949,442.0,594.3,1124.9,681.0,190.6,57.6,91.9,79.1,75.4,19.5,42.0,58.7,3457.0
IDCJAC0001,032037,1950,433.9,427.7,869.0,808.6,51.5,101.4,196.6,30.2,109.6,77.8,419.6,854.0,4379.9
IDCJAC0001,032037,1951,445.8,412.1,248.7,46.0,118.1,102.5,91.6,25.9,180.6,82.0,141.8,187.4,2082.5
IDCJAC0001,032037,1952,786.5,145.7,167.7,130.6,229.0,71.4,83.2,66.6,41.5,45.1,137.5,124.0,2028.8
IDCJAC0001,032037,1953,947.6,432.5,862.9,173.6,78.6,67.2,154.4,73.1,160.8,23.4,104.8,41.2,3120.1
IDCJAC0001,032037,1954,652.4,590.8,415.5,782.0,276.9,108.9,39.1,147.0,35.1,376.5,30.1,161.0,3615.3
IDCJAC0001,032037,1955,211.4,987.6,856.3,324.7,376.1,269.9,95.6,25.9,164.9,162.2,280.7,84.0,3839.3
IDCJAC0001,032037,1956,642.5,335.6,436.3,367.0,87.1,171.6,79.4,115.1,148.2,22.8,96.0,226.7,2728.3
IDCJAC0001,032037,1957,936.0,583.6,541.4,543.5,277.2,503.2,108.1,22.8,21.5,11.8,79.3,78.3,3706.7
IDCJAC0001,032037,1958,486.8,590.5,611.8,704.3,320.9,288.3,10.3,49.5,47.4,8.4,174.6,23.2,3316.0
IDCJAC0001,032037,1959,680.8,730.2,1037.6,411.0,540.4,171.7,161.9,414.3,193.5,1.5,105.2,233.5,4681.6
IDCJAC0001,032037,1960,623.7,575.9,761.4,118.3,33.1,118.8,141.1,20.8,7.3,11.7,106.7,302.4,2821.2
