Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0001,039037,1881,95.8,70.9,130.6,37.3,107.4,13.2,9.7,8.1,88.1,40.1,42.2,126.0,769.4
IDCJAC0001,039037,1882,81.8,220.2,95.8,40.4,7.4,142.5,54.1,11.9,25.9,304.0,35.3,145.5,1164.8
IDCJAC0001,039037,1883,130.0,131.1,87.1,13.5,76.5,7.6,7.4,32.3,14.0,105.4,7.9,26.2,639.0
IDCJAC0001,039037,1884,61.0,171.2,100.1,55.4,113.0,47.8,35.8,4.3,3.0,28.7,74.2,51.8,746.3
IDCJAC0001,039037,1885,34.5,81.8,62.5,23.9,60.7,142.2,0.0,11.7,106.9,47.2,15.5,162.6,749.5
IDCJAC0001,039037,1886,146.1,162.1,15.7,46.5,60.5,207.3,95.8,44.7,98.3,76.5,122.9,240.8,1317.2
IDCJAC0001,039037,1887,163.1,183.9,301.5,177.8,9.1,6.6,117.6,179.1,78.7,1.3,116.3,121.2,1456.2
IDCJAC0001,039037,1888,58.2,476.5,5.8,38.9,32.0,9.1,0.0,13.2,2.8,43.4,37.3,190.8,908.0
IDCJAC0001,039037,1889,18.5,45.7,220.2,220.0,99.3,23.9,170.2,57.2,53.1,21.1,146.3,221.5,1297.0
IDCJAC0001,039037,1890,130.8,124.2,267.5,63.2,135.9,45.0,37.6,21.1,36.1,29.5,109.0,88.6,1088.5
IDCJAC0001,039037,1891,215.6,11.9,93.2,112.8,51.1,339.6,42.9,68.3,32.0,67.3,41.4,224.8,1300.9
IDCJAC0001,039037,1892,164.1,2.5,365.0,59.9,127.8,84.8,34.3,24.9,15.0,190.8,39.6,289.8,1398.5
IDCJAC0001,039037,1893,527.1,686.6,233.7,61.5,25.7,356.4,37.1,90.7,12.7,21.8,21.3,50.5,2125.1
IDCJAC0001,039037,1894,359.9,30.5,262.1,117.6,134.1,145.5,0.0,13.5,4.3,80.0,51.8,134.1,1333.4
