Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0001,040739,2000,null,null,null,null,null,null,null,null,null,null,0.0,69.0,null
IDCJAC0001,040739,2001,45.0,233.0,109.0,23.0,33.0,7.0,28.0,14.0,12.0,69.0,175.0,45.0,793.0
IDCJAC0001,040739,2002,7.0,64.0,125.0,33.0,20.0,48.0,0.0,59.0,18.0,16.0,38.0,129.0,557.0
IDCJAC0001,040739,2003,5.0,173.0,80.0,87.0,42.0,56.0,16.0,3.0,17.0,151.0,23.0,99.0,752.0
IDCJAC0001,040739,2004,286.0,null,null,null,null,null,null,null,3.0,84.0,117.0,159.0,null
IDCJAC0001,040739,2005,106.0,0.0,11.0,7.0,25.0,69.0,6.0,8.0,37.0,74.0,117.0,106.0,566.0
IDCJAC0001,040739,2006,219.0,145.0,62.0,60.0,18.0,62.0,16.0,26.0,5.0,11.0,55.0,55.0,734.0
IDCJAC0001,040739,2007,88.0,27.0,86.0,31.0,13.0,62.0,0.0,81.0,6.0,151.0,52.0,null,null
IDCJAC0001,040739,2008,null,null,null,null,null,8.0,60.0,0.0,45.0,59.0,205.0,0.0,null
IDCJAC0001,040739,2009,null,43.0,47.0,94.0,199.0,82.0,1.0,2.0,17.0,34.0,117.0,209.0,null
IDCJAC0001,040739,2010,48.0,233.0,110.0,69.0,49.0,2.0,32.0,53.0,89.0,4.0,null,null,null
