Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0001,035017,1920,null,null,null,14.3,18.1,63.9,78.5,54.9,70.6,89.9,64.2,114.1,null
IDCJAC0001,035017,1921,83.9,11.7,65.8,6.6,22.0,113.8,116.6,31.2,30.0,23.9,47.2,155.4,708.1
IDCJAC0001,035017,1922,47.0,58.5,89.5,0.0,0.0,46.4,25.5,0.0,11.7,45.0,0.0,46.4,370.0
IDCJAC0001,035017,1923,92.3,3.6,34.9,26.1,0.0,105.4,21.4,0.0,43.2,26.0,37.1,166.4,556.4
IDCJAC0001,035017,1924,62.2,258.7,89.5,11.7,0.0,3.8,48.8,25.8,42.4,142.9,220.1,95.5,1001.4
IDCJAC0001,035017,1925,118.8,30.3,37.7,0.0,64.5,26.0,17.3,87.4,22.8,0.0,76.4,189.0,670.2
IDCJAC0001,035017,1926,157.7,13.5,37.3,20.5,114.3,34.8,0.0,17.8,53.9,3.8,26.2,129.1,608.9
IDCJAC0001,035017,1927,233.7,60.7,152.4,45.6,0.0,26.7,7.6,0.0,9.0,109.3,97.8,122.2,865.0
IDCJAC0001,035017,1928,95.5,133.6,3.0,103.0,0.0,80.8,8.9,6.6,5.1,0.0,40.9,130.4,607.8
IDCJAC0001,035017,1929,40.6,null,null,null,null,null,null,null,null,null,null,null,null
