Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0001,045036,1941,212.9,0.0,172.2,0.0,18.8,15.2,0.0,0.0,0.0,8.6,25.4,20.1,473.2
IDCJAC0001,045036,1942,52.1,20.6,0.0,21.1,37.3,20.3,0.0,0.0,0.0,46.7,0.0,116.6,314.7
IDCJAC0001,045036,1943,6.1,40.4,0.0,5.6,0.0,0.0,4.3,45.5,48.8,21.3,17.3,0.0,189.3
IDCJAC0001,045036,1944,18.8,90.2,7.6,3.8,9.7,0.0,27.4,10.2,0.0,5.1,5.1,43.9,221.8
IDCJAC0001,045036,1945,10.9,10.2,0.0,8.9,13.7,0.0,36.1,5.6,0.0,28.7,0.0,22.9,137.0
IDCJAC0001,045036,1946,93.5,62.2,0.0,0.0,0.0,10.7,0.0,0.0,7.9,0.0,0.0,0.0,174.3
IDCJAC0001,045036,1947,4.3,175.3,60.7,0.0,12.2,24.6,1.8,65.3,44.5,9.7,12.2,24.1,434.7
IDCJAC0001,045036,1948,46.7,81.5,12.4,0.0,0.0,24.1,0.0,0.0,2.3,0.0,0.0,34.0,201.0
IDCJAC0001,045036,1949,14.5,75.9,151.1,0.0,16.0,0.0,0.0,0.0,33.3,157.2,19.6,0.0,467.6
IDCJAC0001,045036,1950,25.7,14.5,225.6,60.5,28.7,51.3,33.5,0.0,31.8,61.2,35.3,35.6,603.7
IDCJAC0001,045036,1951,12.2,42.7,0.0,10.9,0.0,20.8,0.0,0.5,8.6,3.8,0.0,6.4,105.9
IDCJAC0001,045036,1952,3.0,49.3,15.0,61.0,56.4,0.0,29.7,2.5,0.0,53.6,15.2,15.0,300.7
IDCJAC0001,045036,1953,55.9,97.3,0.0,56.6,45.7,0.0,0.0,15.2,0.0,2.5,0.0,0.0,273.2
IDCJAC0001,045036,1954,23.4,132.3,0.0,20.1,0.0,29.0,0.8,5.8,0.0,86.6,20.1,38.1,356.2
IDCJAC0001,045036,1955,322.8,50.8,71.6,0.0,63.2,7.9,22.4,26.9,6.1,17.8,27.9,2.5,619.9
IDCJAC0001,045036,1956,3.0,197.6,159.0,15.2,8.9,17.8,50.8,0.0,3.0,15.2,0.0,50.3,520.8
IDCJAC0001,045036,1957,24.1,18.5,7.6,0.0,0.0,17.5,0.0,0.0,0.0,0.0,7.6,0.0,75.3
IDCJAC0001,045036,1958,15.5,0.0,0.0,32.5,9.7,17.8,0.0,0.0,0.0,18.0,61.5,9.4,164.4
IDCJAC0001,045036,1959,25.5,0.0,49.1,13.2,8.9,0.0,0.0,41.4,0.0,16.3,0.0,2.5,156.9
IDCJAC0001,045036,1960,35.3,80.4,6.6,25.6,46.7,6.9,42.2,10.2,16.3,1.3,5.9,40.9,318.3
IDCJAC0001,045036,1961,7.6,22.1,0.0,25.4,0.0,13.7,15.2,0.0,0.0,10.2,17.5,15.2,126.9
IDCJAC0001,045036,1962,42.0,0.0,39.9,6.6,0.0,0.0,88.6,0.0,0.0,0.0,0.0,null,null
IDCJAC0001,045036,1963,null,50.8,87.1,0.0,0.0,0.0,0.0,0.0,2.0,11.4,0.0,0.0,null
IDCJAC0001,045036,1964,141.0,11.9,10.2,8.4,4.6,4.8,0.0,11.7,63.0,13.0,7.6,0.0,276.2
IDCJAC0001,045036,1965,0.0,0.0,0.0,0.0,0.0,0.0,1.3,26.7,5.6,0.0,0.0,8.6,42.2
IDCJAC0001,045036,1966,39.7,14.5,0.0,0.0,26.2,0.0,18.0,20.6,8.6,6.6,16.3,6.9,157.4
IDCJAC0001,045036,1967,3.6,0.0,143.2,0.0,11.9,96.3,0.0,3.8,0.0,0.0,0.0,32.8,291.6
IDCJAC0001,045036,1968,80.5,8.1,0.0,65.0,0.0,103.9,28.2,12.7,1.3,1.3,0.0,10.6,311.6
IDCJAC0001,045036,1969,0.8,6.9,55.1,0.0,10.6,5.8,14.5,8.2,17.3,0.0,0.0,2.5,121.7
IDCJAC0001,045036,1970,0.5,3.0,33.3,49.6,29.0,0.0,0.0,0.0,25.1,0.0,58.2,2.6,201.3
IDCJAC0001,045036,1971,4.5,15.8,109.8,33.8,19.6,0.0,19.0,14.0,19.4,0.0,11.7,0.0,247.6
IDCJAC0001,045036,1972,57.6,0.0,6.4,0.0,25.4,0.0,null,null,null,null,null,null,null
