Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0001,085152,1967,32.8,12.3,65.7,15.3,66.5,85.4,40.5,61.4,45.0,18.3,41.5,49.0,533.7
IDCJAC0001,085152,1968,24.8,3.3,34.9,74.4,135.5,70.0,40.3,129.6,60.5,103.8,106.2,95.4,878.7
IDCJAC0001,085152,1969,19.7,129.2,61.6,73.3,113.6,55.1,33.1,38.9,96.8,73.2,120.8,40.5,855.8
IDCJAC0001,085152,1970,133.0,10.2,275.2,77.4,92.7,22.3,56.4,100.6,125.6,46.2,111.5,223.8,1274.9
IDCJAC0001,085152,1971,122.4,102.1,10.3,43.3,61.3,57.2,15.6,27.2,59.4,96.8,131.3,79.2,806.1
IDCJAC0001,085152,1972,42.8,44.7,13.6,71.4,23.1,19.3,80.7,58.2,73.0,48.3,20.1,4.3,499.5
IDCJAC0001,085152,1973,36.5,164.1,84.7,42.6,38.9,58.2,17.8,87.0,38.4,76.7,92.0,36.4,773.3
IDCJAC0001,085152,1974,35.0,11.4,32.2,78.4,143.0,27.8,173.0,125.0,89.3,37.8,104.2,53.0,910.1
IDCJAC0001,085152,1975,45.6,47.0,64.3,45.3,53.7,126.2,57.2,88.0,71.6,130.4,47.9,70.4,847.6
IDCJAC0001,085152,1976,13.6,13.2,48.5,25.2,21.8,68.4,9.0,113.6,109.4,161.2,135.4,43.8,763.1
IDCJAC0001,085152,1977,31.6,20.0,23.2,73.8,35.5,96.4,99.4,40.0,33.8,41.2,58.8,29.4,583.1
IDCJAC0001,085152,1978,95.2,34.8,100.6,32.6,121.2,277.0,79.2,60.0,90.3,58.2,94.4,116.0,1159.5
IDCJAC0001,085152,1979,23.0,19.0,128.4,41.6,57.1,6.6,15.3,65.5,94.8,53.3,48.2,33.4,586.2
IDCJAC0001,085152,1980,164.8,23.6,52.4,37.8,72.0,77.8,50.1,54.6,103.0,46.4,49.3,134.0,865.8
IDCJAC0001,085152,1981,60.0,30.8,69.6,28.7,122.8,77.8,88.0,101.1,23.0,46.6,51.1,29.2,728.7
IDCJAC0001,085152,1982,31.8,1.2,154.2,28.4,48.6,26.6,23.8,10.3,63.2,23.2,16.0,63.5,490.8
IDCJAC0001,085152,1983,57.6,2.8,176.7,65.2,164.4,56.1,64.4,46.2,111.6,149.2,95.5,19.4,1009.1
IDCJAC0001,085152,1984,39.0,31.6,67.6,111.9,25.1,41.1,151.0,78.3,98.9,30.1,51.1,53.0,778.7
IDCJAC0001,085152,1985,9.9,10.5,154.0,180.6,41.2,52.1,51.0,20.4,28.1,42.8,172.7,137.9,901.2
IDCJAC0001,085152,1986,36.9,20.1,4.8,55.2,66.4,51.0,72.4,30.4,56.8,102.6,19.0,76.6,592.2
IDCJAC0001,085152,1987,58.5,23.1,45.7,21.4,17.2,28.4,79.3,34.1,49.1,32.6,56.1,63.8,509.3
IDCJAC0001,085152,1988,35.2,8.4,36.0,70.8,150.4,41.2,67.0,48.1,83.7,62.1,107.7,106.3,816.9
IDCJAC0001,085152,1989,13.3,32.3,146.4,36.4,68.2,107.9,80.5,53.3,78.9,130.2,10.2,40.0,797.6
IDCJAC0001,085152,1990,3.2,36.8,32.0,128.8,19.0,49.6,42.0,70.7,64.9,107.1,61.0,35.2,650.3
IDCJAC0001,085152,1991,195.6,15.8,31.0,27.3,38.5,194.9,123.8,131.6,109.2,35.9,36.9,50.9,991.4
IDCJAC0001,085152,1992,25.8,42.5,23.5,27.3,29.2,117.1,47.2,67.3,123.3,45.0,67.2,153.0,768.4
IDCJAC0001,085152,1993,87.2,57.8,36.6,12.5,16.7,87.0,124.5,35.7,216.0,82.6,62.4,63.8,882.8
IDCJAC0001,085152,1994,44.6,90.0,20.6,4.8,33.3,43.2,15.4,63.2,51.1,34.9,117.1,19.9,538.1
IDCJAC0001,085152,1995,44.9,53.4,16.4,62.4,70.6,43.1,61.3,28.0,51.4,100.9,153.4,81.4,767.2
IDCJAC0001,085152,1996,108.0,78.6,56.0,72.4,48.9,46.9,79.8,121.6,86.2,61.8,106.4,20.4,887.0
IDCJAC0001,085152,1997,26.6,12.8,35.7,41.9,17.8,50.5,56.2,28.3,42.6,39.3,56.2,19.8,427.7
IDCJAC0001,085152,1998,78.4,50.6,7.6,23.8,30.2,108.6,45.4,60.2,52.0,68.0,188.8,102.6,816.2
IDCJAC0001,085152,1999,143.1,null,39.0,21.4,41.2,41.0,40.2,52.6,43.6,65.6,20.6,73.8,null
IDCJAC0001,085152,2000,66.4,37.4,33.4,49.4,165.4,23.6,39.0,34.6,143.2,null,57.4,null,null
IDCJAC0001,085152,2001,27.4,28.6,null,190.7,15.0,51.0,null,null,null,128.4,null,96.6,null
IDCJAC0001,085152,2002,64.4,76.4,22.0,267.4,null,null,49.6,null,null,null,null,17.4,null
IDCJAC0001,085152,2003,null,16.4,72.4,null,null,null,null,null,null,98.2,38.0,24.6,null
IDCJAC0001,085152,2004,46.2,37.8,19.8,null,null,null,57.2,null,70.5,null,58.3,null,null
