Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0001,015026,1908,null,null,null,null,null,null,null,null,null,14.7,37.1,6.9,null
IDCJAC0001,015026,1909,17.3,6.1,82.6,66.6,10.2,6.6,0.0,4.3,0.5,19.5,15.8,19.5,249.0
IDCJAC0001,015026,1910,81.5,232.0,14.7,71.1,0.0,14.2,0.0,0.0,0.0,0.0,26.4,102.9,542.8
IDCJAC0001,015026,1911,16.3,21.6,9.2,36.6,0.0,0.0,14.2,0.0,46.7,8.9,19.8,42.9,216.2
IDCJAC0001,015026,1912,30.5,170.4,8.1,0.0,0.0,35.1,4.1,0.0,0.0,0.0,19.1,12.2,279.5
IDCJAC0001,015026,1913,10.7,96.3,17.3,0.0,0.0,35.6,0.0,0.0,0.0,6.4,14.6,99.3,280.2
IDCJAC0001,015026,1914,77.4,22.6,30.0,0.0,0.0,0.0,0.0,0.0,0.0,32.5,33.5,120.5,316.5
IDCJAC0001,015026,1915,273.6,29.7,0.0,0.0,18.3,0.0,0.0,0.0,10.2,0.0,0.0,18.1,349.9
IDCJAC0001,015026,1916,61.5,105.1,45.2,0.0,31.3,0.0,0.0,0.0,0.0,13.0,39.6,176.4,472.1
IDCJAC0001,015026,1917,96.7,139.8,78.3,0.0,0.0,2.3,0.0,0.0,41.4,12.0,54.7,23.6,448.8
IDCJAC0001,015026,1918,190.7,155.2,8.4,0.0,0.0,0.0,0.0,3.8,4.1,13.7,1.3,19.9,397.1
IDCJAC0001,015026,1919,159.2,110.6,0.0,53.3,0.0,0.0,0.0,0.0,0.0,23.6,0.0,31.7,378.4
IDCJAC0001,015026,1920,153.5,74.4,44.2,29.2,0.0,0.0,26.2,10.2,0.0,14.1,118.0,116.8,586.6
IDCJAC0001,015026,1921,228.4,142.5,147.2,0.0,0.0,35.5,7.1,0.0,0.0,12.1,9.2,57.9,639.9
IDCJAC0001,015026,1922,21.1,128.0,5.8,0.0,0.0,14.9,0.0,0.0,0.0,10.2,20.3,61.2,261.5
IDCJAC0001,015026,1923,57.1,4.5,69.8,4.6,15.5,39.7,0.0,0.0,0.0,0.0,0.0,126.1,317.3
IDCJAC0001,015026,1924,32.0,208.0,10.6,0.0,0.0,0.0,0.0,0.0,8.4,0.0,25.2,125.2,409.4
IDCJAC0001,015026,1925,251.4,22.8,90.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,0.0,393.9
IDCJAC0001,015026,1926,61.5,46.5,51.8,0.0,0.0,0.0,0.0,0.0,2.3,6.6,3.5,2.3,174.5
IDCJAC0001,015026,1927,21.9,130.8,8.4,8.9,0.0,0.0,0.0,2.3,0.0,0.0,22.4,32.3,227.0
IDCJAC0001,015026,1928,26.1,3.0,29.2,0.0,0.0,0.8,0.0,0.0,0.0,20.9,11.4,8.7,100.1
