Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0001,023070,1882,null,null,null,33.0,51.6,36.8,60.5,99.1,16.5,27.4,16.8,6.6,null
IDCJAC0001,023070,1883,4.8,7.9,13.5,54.1,161.5,55.6,98.6,71.9,39.1,34.5,38.6,17.0,597.1
IDCJAC0001,023070,1884,24.6,0.0,36.8,29.0,51.8,101.6,7.9,33.0,69.3,36.1,9.4,28.2,427.7
IDCJAC0001,023070,1885,6.6,23.1,8.9,29.0,54.1,82.6,57.4,55.1,45.7,12.4,5.8,23.1,403.8
IDCJAC0001,023070,1886,19.8,4.8,1.0,29.5,22.6,14.5,70.4,78.2,30.5,46.7,13.7,9.4,341.1
IDCJAC0001,023070,1887,17.3,7.1,5.6,46.0,95.0,124.0,55.1,39.1,71.1,63.5,23.4,47.0,594.2
IDCJAC0001,023070,1888,11.9,0.0,8.6,4.6,50.5,61.2,69.9,51.3,25.1,6.1,14.2,12.2,315.6
IDCJAC0001,023070,1889,57.9,7.4,14.5,153.2,81.8,96.0,30.7,94.7,43.7,87.1,54.4,8.9,730.3
IDCJAC0001,023070,1890,35.6,69.9,16.0,27.9,34.3,116.6,136.1,91.7,46.5,64.8,43.7,1.8,684.9
IDCJAC0001,023070,1891,9.7,3.3,16.3,8.6,7.6,24.4,88.9,48.8,19.1,69.1,21.1,36.6,353.5
IDCJAC0001,023070,1892,43.2,4.3,19.1,44.5,51.6,60.7,62.0,48.0,64.5,88.4,23.1,36.1,545.5
IDCJAC0001,023070,1893,1.3,0.0,11.4,45.7,117.1,91.7,53.3,71.9,72.9,34.3,39.1,11.2,549.9
IDCJAC0001,023070,1894,11.7,3.8,49.5,67.6,65.0,97.3,81.3,62.2,27.7,70.9,1.3,42.4,580.7
IDCJAC0001,023070,1895,31.0,0.0,27.9,96.8,16.5,74.4,88.4,57.7,27.2,12.7,9.4,19.6,461.6
IDCJAC0001,023070,1896,37.1,6.4,14.0,54.6,40.6,65.3,25.6,28.5,8.6,9.3,14.3,34.0,338.3
IDCJAC0001,023070,1897,9.7,25.7,9.4,30.7,44.5,31.8,39.1,79.7,40.9,7.1,6.6,0.0,325.2
IDCJAC0001,023070,1898,0.0,12.5,8.3,90.3,51.8,88.8,53.8,48.1,15.1,40.6,15.8,1.5,426.6
