Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0001,023731,1914,null,null,17.5,115.4,67.9,17.4,70.0,18.2,20.4,3.8,47.8,29.8,null
IDCJAC0001,023731,1915,null,null,null,null,137.9,159.0,92.6,125.6,164.0,35.8,9.7,5.6,null
IDCJAC0001,023731,1916,31.7,9.7,11.1,57.7,38.7,299.2,123.8,171.3,52.2,96.7,125.0,20.0,1037.1
IDCJAC0001,023731,1917,16.3,56.1,72.2,45.3,245.3,135.9,220.5,153.6,138.9,97.4,33.1,30.4,1245.0
IDCJAC0001,023731,1918,19.3,26.2,15.1,64.9,102.8,122.0,95.1,102.7,36.4,91.2,7.6,15.7,699.0
IDCJAC0001,023731,1919,5.6,64.6,3.4,7.7,77.0,81.9,60.6,97.3,103.4,38.9,4.6,53.2,598.2
IDCJAC0001,023731,1920,3.3,0.0,31.5,14.3,90.9,242.9,111.7,160.1,86.0,76.3,84.0,78.9,979.9
IDCJAC0001,023731,1921,50.0,22.8,61.5,24.0,112.0,66.0,98.8,119.6,131.5,72.2,89.1,27.9,875.4
IDCJAC0001,023731,1922,94.2,3.1,9.4,63.2,148.6,91.0,142.0,158.3,69.0,75.0,4.6,147.4,1005.8
IDCJAC0001,023731,1923,24.0,1.3,0.5,2.0,311.3,297.3,228.7,131.4,214.3,106.3,29.9,64.0,1411.0
IDCJAC0001,023731,1924,47.0,65.6,47.0,42.7,132.3,157.1,35.8,90.3,156.3,101.0,68.2,7.4,950.7
IDCJAC0001,023731,1925,15.3,28.7,14.9,32.3,55.3,58.3,99.5,82.0,180.5,40.1,12.0,3.1,622.0
IDCJAC0001,023731,1926,0.8,30.8,7.6,79.7,200.1,73.5,86.2,185.7,64.2,142.7,52.5,33.0,956.8
IDCJAC0001,023731,1927,20.3,50.8,22.1,10.2,120.0,58.6,109.2,189.8,36.1,16.3,63.5,56.2,753.1
IDCJAC0001,023731,1928,37.8,76.9,32.7,35.2,99.6,171.1,98.4,21.8,87.2,137.2,11.7,7.6,817.2
IDCJAC0001,023731,1929,36.4,6.1,6.4,29.2,58.1,152.1,73.4,57.5,71.8,23.0,53.4,125.9,693.3
IDCJAC0001,023731,1930,0.5,14.0,1.0,45.1,32.2,35.0,174.1,145.4,111.3,65.7,25.1,25.9,675.3
IDCJAC0001,023731,1931,14.3,11.7,39.0,38.6,129.9,171.3,129.5,104.9,153.3,25.5,20.0,15.3,853.3
IDCJAC0001,023731,1932,5.1,39.1,30.4,143.7,47.1,217.1,126.2,107.7,65.2,61.6,14.3,8.5,866.0
IDCJAC0001,023731,1933,93.6,7.2,20.3,50.9,233.9,29.0,56.2,131.3,161.7,18.1,6.4,10.9,819.5
IDCJAC0001,023731,1934,34.1,8.2,15.0,65.8,0.5,39.6,61.6,177.7,160.0,96.4,82.7,41.1,782.7
IDCJAC0001,023731,1935,39.9,1.0,93.7,70.1,75.9,133.9,124.4,138.3,112.3,56.8,25.0,18.3,889.6
