Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0001,091045,1916,null,null,null,null,null,null,null,null,null,null,55.5,117.0,null
IDCJAC0001,091045,1917,45.5,86.0,70.5,81.1,121.4,177.0,263.4,91.4,171.2,252.5,73.6,31.5,1465.1
IDCJAC0001,091045,1918,57.9,55.6,49.4,28.8,182.2,217.1,110.9,101.1,40.1,160.3,12.3,59.1,1074.8
IDCJAC0001,091045,1919,18.6,null,null,null,null,null,null,null,null,null,17.4,38.4,null
IDCJAC0001,091045,1920,62.8,15.2,54.9,67.2,84.3,244.1,128.0,129.3,113.9,87.7,58.5,30.4,1076.3
IDCJAC0001,091045,1921,79.5,22.4,16.5,57.8,87.6,194.4,135.5,102.7,138.8,48.0,50.9,11.7,945.8
IDCJAC0001,091045,1922,37.0,44.8,29.8,72.0,70.4,122.3,49.6,60.0,44.9,145.0,24.8,102.4,803.0
IDCJAC0001,091045,1923,62.6,22.5,32.4,1.8,281.7,120.8,112.9,73.9,148.7,123.2,139.4,87.7,1207.6
IDCJAC0001,091045,1924,75.2,100.1,73.0,73.3,77.3,86.4,86.0,168.3,154.4,90.7,157.8,23.2,1165.7
IDCJAC0001,091045,1925,55.6,46.4,39.1,58.4,93.3,54.6,84.3,99.1,85.6,107.3,28.5,23.2,775.4
IDCJAC0001,091045,1926,17.2,49.1,7.3,92.6,83.1,95.8,156.5,118.3,76.7,155.5,55.2,93.5,1000.8
IDCJAC0001,091045,1927,46.2,73.9,69.3,8.4,137.7,50.2,103.4,213.2,61.6,52.7,27.0,155.1,998.7
IDCJAC0001,091045,1928,65.8,47.8,65.9,95.0,87.0,104.7,141.5,94.9,175.8,231.9,66.7,35.7,1212.7
IDCJAC0001,091045,1929,54.8,59.6,58.7,289.6,50.3,221.4,97.5,125.9,54.0,79.8,158.5,79.0,1329.1
IDCJAC0001,091045,1930,9.4,47.5,9.9,102.1,57.9,18.0,173.3,192.0,92.0,67.5,68.0,129.1,966.7
IDCJAC0001,091045,1931,28.8,19.7,133.1,53.8,260.3,271.3,150.7,137.1,146.1,26.9,71.2,1.1,1300.1
IDCJAC0001,091045,1932,30.0,49.6,121.3,125.2,4.8,158.7,84.6,138.7,127.4,98.9,51.6,75.3,1066.1
IDCJAC0001,091045,1933,36.6,14.4,75.2,61.3,69.9,44.8,44.7,92.8,142.5,63.9,15.3,28.1,689.5
IDCJAC0001,091045,1934,38.2,26.6,29.3,122.7,14.0,17.0,109.4,78.0,113.2,117.8,98.1,57.2,821.5
IDCJAC0001,091045,1935,46.8,52.6,45.4,95.5,83.9,60.1,92.1,96.1,67.1,47.6,55.5,28.9,771.6
IDCJAC0001,091045,1936,29.7,12.2,30.5,58.2,61.3,68.1,108.0,284.2,71.5,70.3,42.4,49.1,885.5
IDCJAC0001,091045,1937,146.2,28.0,39.1,23.0,86.2,30.2,71.2,53.6,82.1,61.6,30.9,90.3,742.4
IDCJAC0001,091045,1938,57.5,108.6,33.6,55.1,40.5,176.3,18.3,46.3,76.2,36.9,79.1,45.8,774.2
IDCJAC0001,091045,1939,2.7,74.1,22.6,81.6,70.5,149.8,29.7,297.3,83.0,106.7,70.9,38.2,1027.1
IDCJAC0001,091045,1940,32.2,9.1,6.9,50.9,41.6,92.6,125.0,39.7,32.5,19.3,60.2,58.7,568.7
IDCJAC0001,091045,1941,69.1,10.2,83.9,14.2,55.4,60.2,86.9,29.2,98.2,76.4,49.6,18.5,651.8
IDCJAC0001,091045,1942,17.0,35.7,13.2,36.0,183.2,149.9,202.9,180.9,109.0,51.1,7.2,45.6,1031.7
IDCJAC0001,091045,1943,60.0,48.5,9.9,67.8,73.3,75.6,112.2,51.1,105.5,40.5,69.9,21.4,735.7
IDCJAC0001,091045,1944,84.7,33.6,34.0,56.3,83.1,26.3,187.1,47.8,73.4,78.7,57.5,95.4,857.9
IDCJAC0001,091045,1945,70.1,172.7,6.6,10.9,52.3,174.5,88.9,205.3,110.8,27.1,34.2,36.6,990.0
IDCJAC0001,091045,1946,114.5,128.8,99.1,38.7,56.9,70.1,261.1,121.4,57.2,46.5,43.5,57.2,1095.0
IDCJAC0001,091045,1947,40.4,38.9,66.0,52.2,34.5,202.1,209.4,91.9,86.1,179.5,80.6,127.7,1209.3
IDCJAC0001,091045,1948,26.4,64.8,25.9,18.3,108.7,61.2,109.5,72.8,162.8,73.1,53.4,51.6,828.5
IDCJAC0001,091045,1949,66.3,101.1,77.5,14.0,76.1,50.0,71.3,52.9,27.8,162.7,132.1,13.0,844.8
IDCJAC0001,091045,1950,56.3,40.6,15.3,35.4,91.2,21.6,81.2,61.3,null,null,null,null,null
IDCJAC0001,091045,1953,null,null,null,null,null,null,null,null,75.9,89.6,60.4,44.3,null
IDCJAC0001,091045,1954,11.9,null,null,null,null,null,null,null,null,null,null,null,null
IDCJAC0001,091045,1955,null,null,18.1,71.5,111.4,164.3,90.2,282.9,81.9,166.2,61.0,58.4,null
IDCJAC0001,091045,1956,106.5,64.4,59.2,282.4,96.0,207.2,85.6,91.7,92.1,74.0,64.6,50.0,1273.7
IDCJAC0001,091045,1957,18.8,50.2,63.5,100.0,59.0,112.0,19.2,34.8,76.0,51.2,85.8,58.8,729.3
IDCJAC0001,091045,1958,12.7,86.0,55.9,4.7,201.8,59.7,177.3,139.4,37.5,160.6,61.7,63.9,1061.2
IDCJAC0001,091045,1959,17.6,114.5,21.4,31.6,23.4,74.4,54.3,163.8,55.4,71.7,49.3,84.2,761.6
IDCJAC0001,091045,1960,26.4,66.0,15.1,165.6,210.2,78.2,163.9,32.1,65.3,62.1,65.1,1.3,951.3
IDCJAC0001,091045,1961,10.4,13.8,24.7,136.6,44.8,23.2,82.0,62.6,34.4,62.7,66.3,122.4,683.9
IDCJAC0001,091045,1962,47.0,66.5,22.5,28.3,123.9,150.3,74.0,105.3,59.0,160.0,59.9,40.3,937.0
IDCJAC0001,091045,1963,87.9,48.6,77.0,13.1,62.5,59.0,160.6,117.0,118.7,88.4,24.2,36.9,893.9
IDCJAC0001,091045,1964,15.6,173.0,56.8,26.9,82.1,124.3,259.1,120.3,134.0,122.0,58.5,53.5,1226.1
IDCJAC0001,091045,1965,55.6,0.9,50.4,123.3,135.5,64.0,78.0,41.3,83.3,24.4,57.6,66.8,781.1
IDCJAC0001,091045,1966,17.8,56.6,30.1,43.3,67.6,30.5,162.9,86.0,138.8,89.1,48.8,63.7,835.2
IDCJAC0001,091045,1967,28.4,13.7,8.5,13.4,27.8,51.5,154.4,187.9,33.1,43.0,21.2,104.4,687.3
IDCJAC0001,091045,1968,12.3,38.4,50.7,124.6,140.8,105.0,91.5,174.3,50.2,118.1,135.0,18.8,1059.7
IDCJAC0001,091045,1969,46.2,101.6,51.1,48.3,149.4,22.0,71.5,99.5,93.8,16.3,42.9,97.8,840.4
IDCJAC0001,091045,1970,48.8,69.3,66.2,87.6,59.5,120.1,142.1,182.1,61.4,43.6,49.1,117.5,1047.3
IDCJAC0001,091045,1971,65.4,41.1,25.0,152.2,134.4,190.7,20.7,170.5,140.1,120.4,98.7,105.6,1264.8
IDCJAC0001,091045,1972,57.2,42.4,7.7,63.3,21.6,77.4,77.9,87.7,24.0,21.6,58.1,20.6,559.5
IDCJAC0001,091045,1973,58.5,38.4,46.0,91.3,134.6,125.5,48.7,92.3,65.9,138.5,47.2,67.8,954.7
IDCJAC0001,091045,1974,54.6,37.0,30.6,146.1,89.2,48.9,207.2,75.8,159.4,77.0,102.0,68.4,1096.2
IDCJAC0001,091045,1975,86.2,6.1,125.9,89.4,89.8,52.6,204.8,81.2,99.6,109.0,107.2,52.6,1104.4
IDCJAC0001,091045,1976,26.4,17.4,45.6,30.0,77.4,98.4,37.0,63.6,69.8,103.2,94.0,137.1,799.9
IDCJAC0001,091045,1977,77.4,70.6,113.2,26.2,149.4,101.0,56.6,59.7,37.4,54.8,84.6,11.6,842.5
IDCJAC0001,091045,1978,36.6,43.8,53.6,80.6,52.7,54.6,120.8,85.3,65.6,72.6,110.8,52.8,829.8
IDCJAC0001,091045,1979,45.8,44.8,56.8,82.8,103.4,57.8,51.6,52.4,168.4,110.4,36.2,36.0,846.4
IDCJAC0001,091045,1980,42.0,31.4,43.2,179.4,62.4,80.4,110.2,69.9,78.2,56.2,54.6,38.2,846.1
IDCJAC0001,091045,1981,36.4,29.2,100.0,42.4,64.8,147.0,156.0,161.8,26.8,88.5,46.6,53.4,952.9
IDCJAC0001,091045,1982,32.0,7.0,69.6,57.4,74.8,73.8,58.6,39.0,62.0,30.4,13.8,73.0,591.4
