Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0001,015673,1988,1.9,0.2,138.0,39.6,26.6,0.0,21.2,10.6,2.2,12.0,21.4,97.2,370.9
IDCJAC0001,015673,1989,7.3,1.8,135.2,57.0,19.6,0.0,2.8,3.0,0.0,24.0,33.2,62.3,346.2
IDCJAC0001,015673,1990,74.0,4.4,8.4,23.8,94.0,0.0,0.0,9.9,0.0,39.0,7.4,38.5,299.4
IDCJAC0001,015673,1993,8.5,17.2,25.1,1.2,62.7,32.5,2.3,15.9,55.2,31.3,7.9,17.6,277.4
IDCJAC0001,015673,1995,202.7,0.0,35.2,2.5,98.1,18.6,12.2,0.0,0.5,16.7,59.5,63.8,509.8
IDCJAC0001,015673,1996,8.9,6.6,5.4,6.0,0.0,11.0,33.2,10.3,5.4,11.6,0.2,28.6,127.2
IDCJAC0001,015673,1997,29.6,266.1,0.0,0.0,15.8,2.6,0.0,0.0,11.8,46.0,48.1,13.9,433.9
IDCJAC0001,015673,1998,17.6,41.2,0.0,87.9,0.0,11.3,27.1,2.1,5.2,56.7,41.4,7.0,297.5
IDCJAC0001,015673,1999,5.0,10.6,34.6,0.0,0.0,52.2,0.0,1.8,0.0,31.3,52.1,71.4,259.0
IDCJAC0001,015673,2000,12.8,124.1,22.7,247.2,3.5,0.0,0.0,1.2,0.0,39.7,42.9,148.3,642.4
IDCJAC0001,015673,2001,164.3,32.4,102.5,0.0,0.0,17.8,27.4,null,0.2,59.1,47.6,156.7,null
IDCJAC0001,015673,2002,6.7,67.4,1.6,0.0,15.1,0.0,0.0,0.0,2.8,0.0,143.3,4.4,241.3
IDCJAC0001,015673,2003,11.8,64.0,0.2,8.5,1.8,2.1,0.0,7.6,11.2,6.2,27.2,56.1,196.7
IDCJAC0001,015673,2004,25.1,35.1,17.2,0.0,107.2,5.2,0.0,7.6,0.0,0.8,6.4,12.5,217.1
IDCJAC0001,015673,2005,13.7,0.8,6.8,0.0,0.0,40.8,43.2,0.0,6.0,79.4,3.3,45.2,239.2
IDCJAC0001,015673,2006,6.1,4.4,13.3,24.9,0.6,0.0,18.5,1.8,0.0,14.6,13.6,97.0,194.8
IDCJAC0001,015673,2007,118.7,0.0,121.0,0.0,7.6,8.0,0.0,0.9,0.0,8.2,26.2,0.0,290.6
IDCJAC0001,015673,2008,14.4,7.4,1.6,0.0,null,null,null,3.0,6.1,4.5,null,67.4,null
IDCJAC0001,015673,2009,23.1,3.1,0.7,1.6,42.0,2.0,0.0,4.4,3.2,0.0,0.8,9.8,90.7
IDCJAC0001,015673,2010,308.5,266.3,66.4,69.0,21.6,0.6,104.9,22.2,86.9,85.0,107.6,50.8,1189.8
IDCJAC0001,015673,2011,117.4,162.8,361.0,0.0,2.8,11.0,6.6,0.0,1.2,9.6,16.6,49.2,738.2
IDCJAC0001,015673,2012,28.6,121.8,56.4,19.4,null,null,null,null,null,null,null,null,null
