Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0001,082151,2000,null,null,null,null,null,null,null,null,null,null,0.0,32.4,null
IDCJAC0001,082151,2001,30.2,15.0,51.2,15.8,32.0,110.0,41.2,123.8,81.4,117.8,33.8,5.0,657.2
IDCJAC0001,082151,2002,24.8,43.8,27.0,10.8,49.4,125.0,41.2,26.6,77.0,50.8,32.6,25.2,534.2
IDCJAC0001,082151,2003,53.0,15.0,12.4,115.0,86.0,124.0,156.2,163.0,75.0,74.0,47.6,102.2,1023.4
IDCJAC0001,082151,2004,15.6,4.2,9.8,15.6,64.4,130.6,113.4,57.2,129.4,37.2,114.0,66.2,757.6
IDCJAC0001,082151,2005,15.6,163.0,14.0,34.4,8.2,160.4,101.6,168.0,73.4,83.0,57.8,55.6,935.0
IDCJAC0001,082151,2006,27.8,20.6,12.8,66.2,65.8,30.0,86.8,24.8,49.2,3.8,26.8,17.2,431.8
IDCJAC0001,082151,2007,33.0,30.6,78.8,38.0,151.4,56.6,130.6,35.6,39.2,25.2,71.4,89.0,779.4
IDCJAC0001,082151,2008,72.8,5.0,20.8,20.4,59.6,43.8,155.6,74.2,18.2,15.4,113.0,79.2,678.0
IDCJAC0001,082151,2009,13.6,2.2,61.2,59.6,26.2,87.6,96.4,86.0,99.8,57.4,69.4,24.8,684.2
IDCJAC0001,082151,2010,55.2,93.2,165.8,92.8,44.0,112.6,89.6,201.0,161.0,163.6,120.6,158.6,1458.0
IDCJAC0001,082151,2011,126.6,124.8,65.8,50.6,49.0,63.0,100.6,93.4,90.2,42.4,94.0,73.6,974.0
IDCJAC0001,082151,2012,109.4,90.6,181.6,39.2,39.0,null,null,null,null,null,null,null,null
