Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0001,041067,1913,null,null,null,null,157.0,125.1,9.9,1.0,44.7,59.2,47.0,60.8,null
IDCJAC0001,041067,1914,51.3,88.2,240.0,60.9,75.5,70.6,39.8,4.8,14.8,115.9,15.3,170.3,947.4
IDCJAC0001,041067,1915,111.6,82.4,2.6,40.2,60.5,12.8,52.6,38.3,16.7,5.8,45.5,91.1,560.1
IDCJAC0001,041067,1916,90.2,175.6,59.5,115.3,24.6,66.4,51.8,55.4,68.0,63.1,105.2,71.9,947.0
IDCJAC0001,041067,1917,159.9,95.8,55.4,9.7,6.4,12.2,15.1,26.9,188.7,48.4,143.0,153.7,915.2
IDCJAC0001,041067,1918,76.2,33.5,6.6,84.1,18.2,11.5,9.9,54.4,6.9,16.2,19.3,85.2,422.0
IDCJAC0001,041067,1919,26.9,55.7,166.3,12.0,126.1,15.1,4.3,14.0,6.4,21.1,38.6,66.6,553.1
IDCJAC0001,041067,1920,158.6,10.9,20.6,43.8,46.8,65.6,83.0,42.4,58.2,72.4,101.5,87.1,790.9
IDCJAC0001,041067,1921,44.4,51.9,62.9,90.3,34.1,153.3,232.9,12.7,86.4,66.6,57.4,266.7,1159.6
IDCJAC0001,041067,1922,84.6,117.6,3.0,0.0,9.4,43.1,64.6,12.0,39.6,38.1,82.7,82.1,576.8
IDCJAC0001,041067,1923,47.5,7.6,53.9,8.8,9.2,64.8,28.7,8.2,42.7,13.5,48.5,114.8,448.2
IDCJAC0001,041067,1924,139.0,125.0,75.4,70.1,2.0,63.4,85.6,30.2,77.6,77.3,101.4,59.7,906.7
IDCJAC0001,041067,1925,129.5,61.7,90.1,3.8,61.8,149.0,33.3,94.0,19.1,4.8,136.5,109.2,892.8
IDCJAC0001,041067,1926,97.4,3.6,16.5,45.3,28.8,48.6,23.7,14.5,48.1,29.2,28.4,204.0,588.1
IDCJAC0001,041067,1927,347.2,54.9,103.7,27.4,4.1,68.4,27.2,7.1,24.9,125.6,122.8,114.5,1027.8
IDCJAC0001,041067,1928,69.7,386.3,40.7,185.4,31.2,48.5,54.4,16.7,0.5,33.1,43.5,130.8,1040.8
IDCJAC0001,041067,1929,83.8,248.7,100.9,98.9,6.1,35.4,16.8,27.7,7.6,74.1,23.1,71.3,794.4
IDCJAC0001,041067,1930,104.3,83.8,39.3,43.0,142.7,168.8,29.9,27.6,32.2,57.4,35.0,39.6,803.6
IDCJAC0001,041067,1931,120.8,98.1,103.1,51.1,64.8,28.7,60.2,10.9,23.3,35.0,125.5,73.0,794.5
IDCJAC0001,041067,1932,28.2,15.7,20.3,95.7,19.4,13.3,22.9,12.5,108.3,47.8,123.8,99.9,607.8
IDCJAC0001,041067,1933,134.6,40.4,0.0,60.0,19.6,24.9,80.9,22.4,42.3,45.8,134.8,94.6,700.3
IDCJAC0001,041067,1934,99.4,74.3,0.0,59.4,1.8,22.3,71.0,37.9,25.4,56.9,87.4,173.4,709.2
IDCJAC0001,041067,1935,93.3,67.5,5.1,42.5,38.9,23.1,11.4,14.0,71.2,75.9,14.7,68.9,526.5
IDCJAC0001,041067,1936,78.2,17.8,42.4,12.9,2.6,32.7,43.5,3.1,38.5,5.8,32.6,95.7,405.8
IDCJAC0001,041067,1937,65.0,23.1,108.2,12.1,4.1,11.9,15.2,76.3,21.6,85.3,99.7,99.0,621.5
IDCJAC0001,041067,1938,112.8,19.1,57.4,8.4,94.7,9.7,31.1,25.2,17.5,68.9,60.7,17.2,522.7
IDCJAC0001,041067,1939,155.5,2.8,116.7,52.0,0.0,54.1,41.9,41.9,11.9,41.9,57.6,75.1,651.4
IDCJAC0001,041067,1940,94.0,163.1,89.2,5.1,26.7,5.6,10.2,8.6,38.9,7.3,111.3,188.7,748.7
IDCJAC0001,041067,1941,107.9,27.1,null,null,2.5,22.8,10.2,7.4,1.8,7.4,52.8,null,null
IDCJAC0001,041067,1943,null,null,null,null,null,14.2,11.2,66.6,61.3,90.8,82.3,151.9,null
IDCJAC0001,041067,1944,156.5,84.7,4.3,5.8,29.7,17.8,49.8,72.5,49.0,21.8,31.8,73.9,597.6
IDCJAC0001,041067,1945,50.9,150.7,3.3,39.4,49.8,132.9,57.7,51.1,26.5,16.3,65.1,44.4,688.1
IDCJAC0001,041067,1946,250.7,32.3,114.3,15.5,3.0,2.5,1.8,8.4,90.6,49.8,26.7,54.9,650.5
IDCJAC0001,041067,1947,216.2,44.7,77.7,14.8,30.7,25.4,12.4,9.1,55.3,70.5,70.7,189.9,817.4
IDCJAC0001,041067,1948,79.1,16.5,58.7,20.8,54.3,152.1,27.4,6.6,53.2,3.3,24.2,115.7,611.9
IDCJAC0001,041067,1949,41.9,68.3,185.9,4.3,17.5,68.2,10.4,4.6,36.6,155.8,39.6,76.9,710.0
IDCJAC0001,041067,1950,94.7,150.3,20.8,41.6,10.7,194.1,101.3,0.0,7.6,119.4,101.3,null,null
IDCJAC0001,041067,1951,333.3,20.8,52.3,27.7,16.3,53.4,1.3,10.7,12.2,46.2,3.3,67.8,645.3
IDCJAC0001,041067,1952,31.2,91.0,49.8,41.6,56.9,42.9,5.6,16.1,14.7,115.5,5.6,36.8,507.7
IDCJAC0001,041067,1953,77.2,76.5,66.5,15.0,8.2,1.5,0.0,41.2,2.0,39.2,53.4,45.7,426.4
IDCJAC0001,041067,1954,42.7,197.1,12.0,40.1,12.2,24.9,146.3,56.9,25.1,106.3,62.5,74.6,800.7
IDCJAC0001,041067,1955,68.0,12.4,150.4,133.8,61.7,0.0,31.8,17.8,20.6,118.8,4.3,184.7,804.3
IDCJAC0001,041067,1956,27.9,187.6,91.8,81.8,101.5,54.0,26.9,2.3,26.8,60.3,30.3,135.2,826.4
IDCJAC0001,041067,1957,31.6,27.7,17.7,10.4,3.0,25.1,29.7,23.9,2.8,45.5,29.0,31.5,277.9
IDCJAC0001,041067,1958,69.0,95.3,67.6,30.0,0.8,80.8,15.7,37.9,24.4,68.8,49.7,136.6,676.6
IDCJAC0001,041067,1959,149.9,148.4,81.1,37.4,24.9,1.8,61.9,2.3,30.5,120.8,171.5,114.3,944.8
IDCJAC0001,041067,1960,34.8,54.6,56.4,20.8,30.9,33.0,29.2,39.9,5.6,33.8,92.5,65.8,497.3
IDCJAC0001,041067,1961,43.2,206.6,4.9,16.2,17.0,15.2,80.5,30.0,28.7,79.2,126.9,99.6,748.0
IDCJAC0001,041067,1962,74.1,61.0,121.5,66.0,8.4,2.3,77.3,31.7,77.5,33.5,44.7,75.9,673.9
IDCJAC0001,041067,1963,42.2,52.1,222.5,26.8,122.2,7.3,10.5,70.3,1.0,49.2,85.1,142.5,831.7
IDCJAC0001,041067,1964,116.9,32.8,145.8,63.5,62.5,32.0,37.3,16.0,50.1,38.6,29.2,109.1,733.8
IDCJAC0001,041067,1965,34.0,38.6,1.3,45.5,4.8,31.3,162.2,41.5,22.6,35.7,37.6,174.8,629.9
IDCJAC0001,041067,1966,13.0,101.9,80.8,44.4,0.0,77.4,5.3,87.8,43.8,64.5,71.6,89.8,680.3
IDCJAC0001,041067,1967,135.4,107.7,109.5,5.3,64.3,193.8,19.6,34.1,6.9,83.3,70.2,17.8,847.9
IDCJAC0001,041067,1968,234.6,23.9,67.4,46.2,62.5,16.3,67.7,79.1,28.0,6.9,33.7,77.2,743.5
IDCJAC0001,041067,1969,101.9,22.7,11.2,41.4,89.3,16.3,25.7,66.0,22.1,97.5,63.3,95.3,652.7
IDCJAC0001,041067,1970,77.3,65.6,66.3,32.4,6.8,17.3,1.3,9.4,75.2,97.9,30.0,199.4,678.9
IDCJAC0001,041067,1971,108.7,289.8,18.1,4.6,18.1,27.2,30.2,59.5,37.7,53.1,52.2,67.0,766.2
IDCJAC0001,041067,1972,91.5,76.8,76.9,54.1,12.8,10.4,0.5,35.6,3.8,219.7,158.6,112.3,853.0
IDCJAC0001,041067,1973,88.4,72.4,27.5,2.8,17.7,24.9,132.6,45.4,75.2,35.3,131.9,53.3,707.4
IDCJAC0001,041067,1974,444.8,10.8,63.2,10.8,67.0,20.4,1.3,31.2,32.3,88.2,214.4,69.5,1053.9
IDCJAC0001,041067,1975,84.0,166.0,94.1,25.4,2.4,39.4,56.4,26.6,50.6,133.3,35.4,270.6,984.2
IDCJAC0001,041067,1976,205.8,462.6,42.4,4.8,20.4,27.2,43.8,3.6,48.0,73.2,175.8,36.4,1144.0
IDCJAC0001,041067,1977,71.0,65.8,128.8,50.8,74.0,13.5,1.0,11.4,5.8,18.4,64.8,39.6,544.9
