Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0001,039291,1975,null,null,null,null,null,null,null,null,null,null,null,122.2,null
IDCJAC0001,039291,1976,118.0,153.2,294.4,28.2,11.0,34.6,27.6,0.0,68.8,null,null,null,null
IDCJAC0001,039291,1980,0.0,null,null,null,null,null,null,null,null,16.2,42.4,198.4,null
IDCJAC0001,039291,1981,108.8,244.8,28.0,178.0,118.6,53.0,34.0,26.0,0.0,33.7,139.2,49.4,1013.5
IDCJAC0001,039291,1982,72.4,129.4,74.0,11.0,4.2,2.2,6.8,2.0,52.8,13.2,0.0,119.4,487.4
IDCJAC0001,039291,1983,136.0,0.6,179.2,121.0,252.6,48.0,21.0,52.2,9.0,47.5,121.8,31.0,1019.9
IDCJAC0001,039291,1984,152.2,26.8,71.2,25.6,3.6,22.6,117.6,2.0,56.2,75.2,65.1,196.4,814.5
IDCJAC0001,039291,1985,48.0,64.6,68.6,53.0,29.2,104.0,38.2,21.2,36.0,105.8,34.6,84.8,688.0
IDCJAC0001,039291,1986,120.2,377.0,17.0,48.2,118.4,39.2,11.8,112.6,59.6,97.8,24.2,64.6,1090.6
IDCJAC0001,039291,1987,233.8,17.2,108.2,42.0,4.2,14.4,36.8,17.3,5.0,118.2,113.2,70.0,780.3
IDCJAC0001,039291,1988,67.6,64.0,78.0,55.6,47.2,55.0,99.4,87.0,10.2,5.6,22.8,159.8,752.2
IDCJAC0001,039291,1989,65.9,69.0,182.9,146.4,101.0,23.6,35.4,26.0,3.0,52.0,122.4,28.4,856.0
IDCJAC0001,039291,1990,26.4,4.2,411.0,226.2,108.8,16.4,7.0,5.0,5.0,6.2,0.0,325.4,1141.6
IDCJAC0001,039291,1991,317.8,142.4,17.0,6.4,35.6,6.0,13.0,0.0,0.0,4.2,36.0,216.4,794.8
IDCJAC0001,039291,1992,37.0,192.2,74.4,63.0,98.0,4.0,2.0,8.0,43.6,3.4,70.4,15.6,611.6
IDCJAC0001,039291,1993,89.2,8.4,13.6,2.0,17.8,6.2,81.2,33.0,72.4,36.4,102.4,32.4,495.0
IDCJAC0001,039291,1994,108.8,128.6,136.4,22.0,1.4,14.8,24.4,0.0,1.4,21.6,29.0,46.0,534.4
IDCJAC0001,039291,1995,64.9,67.8,17.2,58.6,47.4,9.6,8.4,34.6,26.0,55.3,162.8,142.2,694.8
IDCJAC0001,039291,1996,340.4,10.0,4.0,57.6,79.4,16.6,24.0,30.2,33.0,71.4,52.0,null,null
