Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0001,090166,1975,null,null,null,null,42.0,35.0,70.2,84.4,73.8,132.9,47.6,20.4,null
IDCJAC0001,090166,1976,4.2,14.0,33.0,24.6,19.2,47.8,15.0,55.2,105.4,92.0,58.6,54.4,523.4
IDCJAC0001,090166,1977,46.4,25.0,36.3,5.0,107.6,79.6,64.6,36.2,53.3,44.8,51.0,8.8,558.6
IDCJAC0001,090166,1978,15.8,15.2,19.2,71.6,77.0,101.4,105.6,61.8,64.0,54.4,151.6,98.8,836.4
IDCJAC0001,090166,1979,44.4,25.4,19.0,31.8,61.6,30.2,23.4,82.4,100.9,67.5,38.5,22.0,547.1
IDCJAC0001,090166,1980,41.4,3.0,19.8,68.4,39.8,61.4,48.6,66.0,71.2,92.0,39.4,48.4,599.4
IDCJAC0001,090166,1981,39.2,21.0,34.2,15.8,83.0,69.4,66.1,98.8,24.5,92.0,61.9,25.0,630.9
IDCJAC0001,090166,1982,30.8,0.0,49.6,18.4,35.8,29.6,21.6,14.6,49.0,21.6,8.6,7.4,287.0
IDCJAC0001,090166,1983,16.8,0.0,68.8,55.6,86.4,48.9,49.2,42.0,122.8,68.8,25.0,3.6,587.9
IDCJAC0001,090166,1984,47.3,13.8,81.5,32.6,24.3,19.0,63.8,80.2,84.8,32.2,31.4,39.2,550.1
IDCJAC0001,090166,1985,1.4,19.2,77.0,154.5,74.2,81.1,120.8,134.1,27.8,124.8,110.9,240.2,1166.0
IDCJAC0001,090166,1986,18.6,7.4,7.2,67.2,59.2,42.2,null,null,null,null,null,null,null
IDCJAC0001,090166,1987,51.7,38.0,41.1,20.8,99.2,44.7,59.2,36.7,45.5,78.8,9.4,72.0,597.1
IDCJAC0001,090166,1988,42.0,null,null,1.2,85.4,null,null,15.4,44.7,49.0,66.6,38.4,null
IDCJAC0001,090166,1989,17.1,15.4,61.2,27.0,59.8,74.4,57.8,72.4,56.7,98.4,31.2,28.1,599.5
IDCJAC0001,090166,1990,16.4,null,null,34.1,5.2,null,50.0,null,41.5,73.4,54.4,null,null
IDCJAC0001,090166,1991,null,null,null,null,null,119.2,34.9,85.4,80.0,24.8,40.9,10.0,null
IDCJAC0001,090166,1992,31.0,28.8,35.0,71.4,62.9,56.7,64.0,84.5,103.6,null,56.0,null,null
IDCJAC0001,090166,1993,null,22.8,13.0,7.8,19.0,36.6,67.0,48.0,null,113.0,38.8,null,null
IDCJAC0001,090166,1994,1.6,77.0,6.0,10.6,37.0,28.7,18.7,51.8,29.4,50.2,45.4,22.8,379.2
IDCJAC0001,090166,1995,52.6,13.6,60.2,47.7,70.2,70.4,54.6,41.4,44.2,48.1,88.8,41.0,632.8
IDCJAC0001,090166,1996,21.2,28.6,44.6,37.2,6.6,52.0,null,null,null,null,null,null,null
