Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0001,085194,1970,null,null,null,null,null,null,87.9,142.7,84.0,74.3,105.8,88.6,null
IDCJAC0001,085194,1971,118.6,37.1,36.1,65.8,140.4,124.5,54.8,48.8,98.3,161.1,111.3,85.2,1082.0
IDCJAC0001,085194,1972,72.0,119.1,5.1,64.8,58.7,14.9,95.3,79.0,68.8,66.6,48.2,15.3,707.8
IDCJAC0001,085194,1973,49.6,165.5,100.6,62.0,83.7,101.2,47.5,96.8,80.0,118.8,85.4,48.3,1039.4
IDCJAC0001,085194,1974,36.6,34.8,40.0,161.8,117.2,13.4,113.4,120.6,130.2,114.0,120.6,110.8,1113.4
IDCJAC0001,085194,1975,76.4,22.6,59.0,74.0,138.8,72.4,126.0,184.4,167.2,166.0,122.8,84.8,1294.4
IDCJAC0001,085194,1976,34.0,16.2,71.8,59.6,38.8,87.8,32.4,135.0,147.0,85.2,123.4,113.2,944.4
IDCJAC0001,085194,1977,86.6,46.8,67.0,48.2,97.2,170.4,128.8,69.4,37.0,48.4,83.2,43.0,926.0
IDCJAC0001,085194,1978,78.2,64.6,62.8,61.2,96.2,78.2,104.6,111.0,92.6,85.8,152.2,108.0,1095.4
IDCJAC0001,085194,1979,50.0,20.0,38.2,75.4,89.0,45.0,35.6,92.2,105.0,115.8,66.8,51.2,784.2
IDCJAC0001,085194,1980,80.4,17.4,27.4,66.0,78.2,114.2,136.0,99.2,79.0,106.2,79.6,60.2,943.8
IDCJAC0001,085194,1981,51.4,14.6,113.2,45.6,103.8,99.4,120.8,134.0,59.6,103.4,119.0,47.8,1012.6
IDCJAC0001,085194,1982,70.0,15.2,173.2,66.0,99.8,65.4,46.8,35.6,108.6,77.0,25.4,36.4,819.4
IDCJAC0001,085194,1983,52.2,3.6,60.4,77.6,117.8,107.8,62.2,75.6,149.8,127.2,155.8,46.0,1036.0
IDCJAC0001,085194,1984,76.6,28.6,86.6,107.4,34.0,69.0,110.8,115.8,141.6,66.8,83.0,91.2,1011.4
IDCJAC0001,085194,1985,27.4,26.4,64.6,84.2,85.4,77.2,126.0,90.8,69.4,80.8,99.2,156.6,988.0
IDCJAC0001,085194,1986,78.6,34.2,18.4,108.2,115.8,109.0,141.6,71.8,78.0,123.6,36.2,111.6,1027.0
IDCJAC0001,085194,1987,73.0,40.8,97.6,53.4,86.4,112.8,74.0,65.2,83.6,62.4,77.4,81.4,908.0
IDCJAC0001,085194,1988,41.2,15.6,53.2,48.2,99.6,98.2,77.2,80.0,66.8,106.6,156.2,98.6,941.4
IDCJAC0001,085194,1989,91.6,33.4,95.0,52.2,86.2,86.0,81.0,93.8,85.4,194.6,47.8,37.8,984.8
IDCJAC0001,085194,1990,1.6,125.2,38.8,109.6,55.2,72.0,104.6,117.8,78.6,104.8,85.2,39.2,932.6
IDCJAC0001,085194,1991,91.6,2.0,42.6,53.2,60.0,167.0,170.2,183.8,192.2,58.8,56.0,123.0,1200.4
IDCJAC0001,085194,1992,55.0,32.0,61.2,68.4,66.2,122.8,49.6,104.0,203.0,101.0,121.4,117.4,1102.0
IDCJAC0001,085194,1993,124.6,102.0,70.6,24.6,38.8,143.6,64.0,86.6,185.4,178.6,100.2,166.8,1285.8
IDCJAC0001,085194,1994,72.2,116.6,21.2,83.8,67.4,69.6,39.2,95.8,157.4,92.8,162.6,25.6,1004.2
IDCJAC0001,085194,1995,100.6,22.6,70.2,183.8,124.4,139.8,174.0,100.4,81.2,102.0,80.0,99.2,1278.2
IDCJAC0001,085194,1996,62.0,139.0,72.2,149.6,50.6,70.8,152.2,132.0,158.2,89.2,86.2,44.4,1206.4
IDCJAC0001,085194,1997,53.2,4.0,113.5,41.2,113.6,62.6,66.4,93.6,82.0,62.2,101.4,25.6,819.3
IDCJAC0001,085194,1998,76.6,60.8,30.0,91.0,124.2,105.2,90.2,27.2,98.8,200.4,93.4,129.2,1127.0
IDCJAC0001,085194,1999,42.0,109.8,89.2,59.2,94.6,71.0,41.0,85.2,65.4,82.8,61.2,129.0,930.4
IDCJAC0001,085194,2000,91.6,62.6,29.6,79.2,129.2,80.4,70.8,84.6,169.6,114.0,46.2,58.6,1016.4
IDCJAC0001,085194,2001,34.2,44.2,92.8,139.4,36.0,101.4,null,null,53.2,null,null,null,null
