Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0001,010658,1904,null,null,null,null,null,null,null,80.0,56.6,54.4,9.4,20.1,null
IDCJAC0001,010658,1905,0.0,3.3,2.5,38.1,142.7,63.8,90.4,45.5,114.3,52.8,14.0,29.5,596.9
IDCJAC0001,010658,1906,4.6,3.6,3.6,10.2,47.5,110.0,127.5,81.0,72.6,19.3,8.6,13.2,501.7
IDCJAC0001,010658,1907,24.9,12.9,19.9,10.4,89.4,76.1,151.9,119.9,59.4,33.2,8.5,1.1,607.6
IDCJAC0001,010658,1908,1.9,3.7,10.8,42.7,93.0,92.4,102.1,46.5,25.2,17.3,10.0,1.8,447.4
IDCJAC0001,010658,1909,5.8,0.3,32.5,31.8,67.3,87.8,33.8,135.2,65.8,32.4,11.9,2.1,506.7
IDCJAC0001,010658,1910,5.3,1.8,0.0,28.8,113.8,165.7,127.4,53.8,40.8,19.6,42.2,2.4,601.6
IDCJAC0001,010658,1911,21.1,0.3,9.2,54.4,30.3,65.2,64.6,45.9,34.8,47.7,0.5,0.6,374.6
IDCJAC0001,010658,1912,0.0,1.1,2.6,8.8,70.0,36.6,137.7,46.2,107.4,17.9,5.3,71.6,505.2
IDCJAC0001,010658,1913,3.1,6.6,7.9,21.7,20.8,101.1,107.7,108.7,35.3,32.6,19.6,56.0,521.1
IDCJAC0001,010658,1914,0.0,43.1,0.9,13.3,19.6,55.1,67.8,23.4,6.9,36.7,33.1,29.6,329.5
IDCJAC0001,010658,1915,26.7,87.0,21.7,30.5,86.3,102.1,92.0,99.2,67.9,42.9,2.3,0.8,659.4
IDCJAC0001,010658,1916,43.2,31.2,24.2,6.6,42.6,90.2,92.6,103.4,0.8,49.6,39.3,0.0,523.7
IDCJAC0001,010658,1917,0.0,4.9,14.6,38.1,73.4,142.2,158.5,74.8,132.2,67.2,0.0,15.9,721.8
IDCJAC0001,010658,1918,15.5,40.0,30.7,55.1,82.0,145.4,43.9,84.6,69.1,39.9,9.2,0.0,615.4
IDCJAC0001,010658,1919,13.7,2.5,16.5,81.2,25.3,71.8,110.5,91.5,25.3,31.1,32.7,1.8,503.9
IDCJAC0001,010658,1920,0.8,8.9,9.7,11.2,103.7,101.3,76.8,161.7,33.3,24.2,19.4,1.1,552.1
IDCJAC0001,010658,1921,0.0,32.9,5.3,10.9,115.1,79.0,136.7,40.6,56.1,77.6,13.0,15.8,583.0
IDCJAC0001,010658,1922,0.3,22.9,36.7,28.0,84.4,32.9,123.6,70.1,45.3,12.6,16.9,32.8,506.5
IDCJAC0001,010658,1923,35.4,0.5,26.2,57.0,94.3,201.3,67.4,49.8,126.3,32.4,0.5,12.5,703.6
IDCJAC0001,010658,1924,1.5,2.3,0.8,4.1,86.6,77.5,77.7,125.1,35.2,80.4,22.3,3.0,516.5
IDCJAC0001,010658,1925,25.6,5.8,20.7,5.1,52.6,49.3,67.7,17.3,43.0,30.2,1.8,28.4,347.5
IDCJAC0001,010658,1926,2.3,5.4,55.5,57.2,73.9,89.0,183.0,44.0,64.7,68.2,16.7,0.3,660.2
IDCJAC0001,010658,1927,4.6,0.0,71.0,12.7,40.5,162.6,97.9,55.7,53.9,53.4,9.7,28.8,590.8
IDCJAC0001,010658,1928,12.7,0.0,2.6,34.1,65.9,45.2,193.6,101.9,64.1,20.0,0.0,3.6,543.7
IDCJAC0001,010658,1929,8.9,16.2,1.5,17.5,116.5,123.2,43.8,44.3,28.9,17.8,39.5,5.8,463.9
IDCJAC0001,010658,1930,0.0,3.8,29.0,28.5,28.0,164.7,178.9,54.5,66.7,11.9,7.1,4.6,577.7
IDCJAC0001,010658,1931,0.0,2.0,10.2,45.5,77.6,66.4,90.4,103.8,100.7,8.9,5.1,10.2,520.8
