Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0001,023010,1884,39.7,2.5,49.1,41.6,94.3,130.0,8.8,27.8,74.2,48.5,8.6,33.9,559.0
IDCJAC0001,023010,1885,11.3,20.2,9.5,34.4,66.9,124.7,62.5,76.8,59.3,24.2,6.7,10.9,507.4
IDCJAC0001,023010,1886,17.8,14.5,0.8,46.6,25.9,11.6,92.3,88.1,26.7,68.4,25.6,15.2,433.5
IDCJAC0001,023010,1887,23.4,3.1,7.5,51.0,118.2,181.2,85.0,44.8,76.6,66.7,30.8,51.2,739.5
IDCJAC0001,023010,1888,10.7,3.1,18.4,4.0,67.0,87.3,81.6,68.2,26.4,10.9,19.3,9.7,406.6
IDCJAC0001,023010,1889,80.8,6.1,14.3,161.3,108.7,106.4,36.3,108.5,46.0,95.0,60.3,12.2,835.9
IDCJAC0001,023010,1890,18.9,50.1,11.4,21.7,34.7,143.4,228.3,130.8,73.1,73.2,55.4,6.1,847.1
IDCJAC0001,023010,1891,18.6,3.3,14.5,20.4,9.7,39.2,98.0,53.0,36.2,89.0,29.5,61.0,472.4
IDCJAC0001,023010,1892,38.4,2.3,20.9,43.5,53.1,71.6,65.3,79.0,64.8,71.4,22.4,31.7,564.4
IDCJAC0001,023010,1893,3.4,0.0,1.3,86.4,126.8,94.3,74.2,63.6,100.9,44.3,42.7,11.9,649.8
IDCJAC0001,023010,1894,15.5,2.1,30.6,74.1,51.7,58.6,97.0,93.2,35.1,87.8,0.8,44.1,590.6
IDCJAC0001,023010,1895,37.6,0.6,36.5,98.7,24.8,96.5,107.8,82.6,70.6,17.7,53.1,9.2,635.7
IDCJAC0001,023010,1896,44.7,5.9,12.4,93.6,50.5,78.9,34.8,28.8,14.6,12.3,14.3,35.4,426.2
IDCJAC0001,023010,1897,18.1,16.8,23.6,22.4,61.8,46.9,64.9,96.1,60.8,9.9,14.0,0.0,435.3
IDCJAC0001,023010,1898,0.3,20.1,16.3,109.3,136.2,96.8,60.2,54.3,18.3,46.5,29.7,12.9,600.9
IDCJAC0001,023010,1899,32.8,25.4,18.4,46.9,84.5,100.4,10.0,51.6,55.6,34.6,57.6,23.6,541.4
IDCJAC0001,023010,1900,25.2,0.0,91.0,106.7,77.6,111.3,52.0,135.1,49.1,25.1,19.9,6.3,699.3
IDCJAC0001,023010,1901,22.0,0.5,33.7,59.9,30.6,140.6,65.6,38.9,52.1,59.6,22.5,21.1,547.1
IDCJAC0001,023010,1902,7.0,10.9,42.3,3.4,31.7,119.4,43.0,39.4,61.1,38.8,17.4,78.5,492.9
IDCJAC0001,023010,1903,25.2,34.4,55.9,83.3,61.6,115.9,93.2,60.1,103.6,15.0,69.5,26.4,744.1
IDCJAC0001,023010,1904,66.5,12.4,10.7,57.3,79.9,122.2,101.3,67.5,25.0,54.0,22.0,0.0,618.8
IDCJAC0001,023010,1905,31.1,10.1,4.6,120.5,81.1,147.8,113.3,59.2,47.4,82.2,6.9,1.6,705.8
IDCJAC0001,023010,1906,0.8,1.5,71.2,41.0,66.7,156.2,113.6,124.5,107.1,43.2,63.9,42.5,832.2
IDCJAC0001,023010,1907,2.3,7.6,14.4,61.7,61.3,65.9,58.2,50.8,28.2,44.2,44.1,10.2,448.9
IDCJAC0001,023010,1908,8.1,9.7,65.4,15.5,84.9,171.5,34.3,65.7,84.4,93.1,6.9,16.5,656.0
IDCJAC0001,023010,1909,21.9,10.4,14.4,91.5,103.3,81.4,117.7,152.6,44.5,75.2,52.2,17.3,782.4
IDCJAC0001,023010,1910,1.3,0.0,94.0,4.1,108.5,78.8,99.8,53.0,75.9,45.9,25.3,42.1,628.7
IDCJAC0001,023010,1911,6.3,65.1,11.4,10.1,47.3,86.3,65.5,28.0,75.5,13.8,6.6,36.3,452.2
IDCJAC0001,023010,1912,2.3,7.9,14.7,17.5,16.5,117.3,60.6,58.6,86.9,22.6,50.7,35.4,491.0
IDCJAC0001,023010,1913,4.1,61.4,32.2,25.6,24.5,19.6,35.0,71.2,84.2,77.4,29.6,55.8,520.6
IDCJAC0001,023010,1914,20.9,6.3,27.7,53.3,42.0,26.1,47.8,13.5,15.7,3.6,55.5,13.2,325.6
IDCJAC0001,023010,1915,33.6,0.3,10.1,55.2,90.5,154.3,84.9,103.7,107.8,26.3,7.1,0.5,674.3
IDCJAC0001,023010,1916,13.7,5.6,9.4,57.5,29.8,249.2,79.3,122.8,45.2,56.6,92.9,27.5,789.5
IDCJAC0001,023010,1917,11.5,63.7,78.0,24.8,151.5,85.4,142.7,95.0,112.7,67.2,26.6,29.0,888.1
IDCJAC0001,023010,1918,16.2,9.4,7.4,30.1,85.2,96.7,86.9,86.1,39.5,97.1,5.4,11.7,571.7
IDCJAC0001,023010,1919,9.7,78.7,2.3,2.5,80.8,69.8,44.4,96.5,96.8,32.8,2.0,35.6,551.9
IDCJAC0001,023010,1920,2.5,0.5,37.3,18.5,78.1,224.9,105.3,122.5,43.5,82.4,80.9,76.3,872.7
IDCJAC0001,023010,1921,47.0,7.1,48.2,15.2,142.9,71.6,66.1,81.0,91.7,66.4,67.7,30.2,735.1
IDCJAC0001,023010,1922,90.6,1.3,2.6,65.8,137.6,100.9,145.9,86.6,38.9,56.6,4.1,81.8,812.7
IDCJAC0001,023010,1923,20.0,0.5,0.8,0.0,129.6,180.7,171.7,68.6,154.3,64.2,19.1,87.7,897.2
IDCJAC0001,023010,1924,22.3,56.2,52.5,34.2,82.0,111.1,19.1,73.8,117.1,60.8,49.4,8.4,686.9
IDCJAC0001,023010,1925,14.0,77.7,10.9,27.7,133.7,46.0,79.2,37.0,98.5,27.2,13.6,1.0,566.5
IDCJAC0001,023010,1926,0.0,26.4,1.5,41.4,146.5,49.6,53.8,110.4,62.2,49.0,14.4,38.6,593.8
IDCJAC0001,023010,1927,2.0,18.3,28.7,9.4,76.4,45.9,82.8,97.9,22.6,7.1,37.7,24.2,453.0
IDCJAC0001,023010,1928,43.4,55.1,27.2,26.2,61.2,112.6,71.8,18.3,47.6,71.7,12.7,1.3,549.1
IDCJAC0001,023010,1929,15.5,0.5,2.0,12.7,42.7,102.9,65.5,49.9,69.2,23.6,36.3,90.2,511.0
IDCJAC0001,023010,1930,0.0,7.1,0.0,24.5,22.3,37.0,126.0,93.7,82.0,72.1,31.2,19.8,515.7
IDCJAC0001,023010,1931,13.7,2.3,40.6,27.2,97.3,149.9,93.2,77.5,97.0,14.0,26.2,3.8,642.7
IDCJAC0001,023010,1932,5.6,32.3,41.7,137.9,52.1,142.0,83.3,87.9,47.8,58.9,15.0,7.1,711.6
IDCJAC0001,023010,1933,27.7,5.3,33.0,49.2,167.5,51.0,54.4,101.1,98.9,20.4,5.6,11.8,625.9
IDCJAC0001,023010,1934,11.9,3.0,20.5,36.7,3.0,30.3,29.8,131.0,98.5,64.1,100.1,34.9,563.8
IDCJAC0001,023010,1935,19.3,0.6,63.8,48.2,88.5,74.0,93.3,87.0,66.0,67.8,21.2,20.1,649.8
IDCJAC0001,023010,1936,37.8,19.1,1.3,36.2,75.1,70.8,71.3,58.6,31.6,71.4,13.0,42.4,528.6
IDCJAC0001,023010,1937,66.7,15.8,27.0,27.4,107.9,68.4,35.0,98.0,89.6,17.8,39.4,42.6,635.6
IDCJAC0001,023010,1938,19.3,48.4,2.8,156.2,32.7,71.6,65.8,83.1,24.9,23.0,19.7,13.9,561.4
IDCJAC0001,023010,1939,34.8,55.1,39.1,58.1,57.5,128.2,57.7,109.3,30.5,29.6,99.4,7.7,707.0
IDCJAC0001,023010,1940,31.4,13.0,15.0,102.1,24.2,25.2,95.4,42.4,37.1,18.5,51.5,32.5,488.3
IDCJAC0001,023010,1941,98.1,17.8,38.6,32.4,28.4,44.2,129.4,50.5,105.8,45.3,24.6,23.1,638.2
IDCJAC0001,023010,1942,40.7,5.3,10.4,55.6,141.5,132.4,82.8,115.2,111.2,46.2,37.6,15.0,793.9
IDCJAC0001,023010,1943,23.4,90.5,1.0,82.6,26.1,79.6,80.1,65.5,76.7,28.8,9.9,17.4,581.6
IDCJAC0001,023010,1944,8.6,22.1,9.0,48.1,115.3,17.6,97.4,7.7,19.3,52.0,56.9,39.0,493.0
IDCJAC0001,023010,1945,32.5,43.8,5.1,1.6,59.6,47.2,33.8,112.5,82.0,85.3,67.9,38.5,609.8
IDCJAC0001,023010,1946,51.5,76.2,51.0,39.2,82.1,62.7,100.9,66.7,38.8,29.2,51.6,49.2,699.1
IDCJAC0001,023010,1947,7.1,22.7,67.4,38.5,37.1,58.7,101.9,85.8,71.8,90.4,39.1,56.6,677.1
IDCJAC0001,023010,1948,1.0,2.6,6.6,123.2,90.7,56.8,43.5,93.8,13.6,129.8,33.2,28.4,623.2
IDCJAC0001,023010,1949,5.9,70.5,3.3,4.9,56.8,40.2,67.2,40.0,32.8,148.1,58.5,4.3,532.5
IDCJAC0001,023010,1950,0.8,21.4,8.1,2.8,125.0,69.8,57.5,59.2,49.5,77.5,24.9,15.2,511.7
IDCJAC0001,023010,1951,16.5,11.7,0.5,68.8,114.3,83.4,165.4,76.5,8.9,81.9,13.0,79.1,720.0
IDCJAC0001,023010,1952,42.3,5.9,6.1,72.7,133.2,52.1,48.9,53.1,31.5,61.2,119.2,18.1,644.3
