Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0001,035060,1919,6.4,56.6,17.3,92.5,51.6,3.3,0.0,30.5,0.0,0.0,7.9,41.1,307.2
IDCJAC0001,035060,1920,135.9,16.3,39.9,16.3,43.4,31.2,16.0,36.1,26.2,159.0,27.4,87.9,635.6
IDCJAC0001,035060,1921,186.7,6.4,33.0,0.0,33.0,91.9,99.1,7.6,110.0,30.7,8.4,172.7,779.5
IDCJAC0001,035060,1922,142.0,387.1,4.6,0.0,0.0,31.0,42.4,0.0,0.0,59.7,61.0,122.6,850.4
IDCJAC0001,035060,1923,28.2,0.0,41.4,24.4,0.0,92.2,18.0,23.3,12.7,5.2,10.4,93.2,349.0
IDCJAC0001,035060,1924,33.2,250.6,5.1,52.3,0.0,26.7,29.5,14.5,39.7,25.6,124.3,101.6,703.1
IDCJAC0001,035060,1925,295.6,31.2,26.9,0.0,2.5,51.1,10.4,41.5,61.7,11.4,31.7,151.3,715.3
IDCJAC0001,035060,1926,17.8,0.0,3.8,0.0,0.0,1.3,0.0,0.0,43.3,0.8,20.8,177.9,265.7
IDCJAC0001,035060,1927,109.3,60.5,102.1,9.7,0.0,40.2,2.3,19.1,2.0,88.6,74.7,239.6,748.1
IDCJAC0001,035060,1928,81.3,217.8,47.5,186.2,0.0,45.1,8.9,0.0,0.0,29.7,90.1,204.2,910.8
IDCJAC0001,035060,1929,70.1,154.1,64.3,62.6,0.0,95.0,0.0,0.0,0.0,25.0,26.0,101.7,598.8
IDCJAC0001,035060,1930,82.0,35.6,80.6,52.4,199.4,38.3,23.1,0.0,9.4,12.9,16.5,6.7,556.9
IDCJAC0001,035060,1931,83.8,32.4,28.0,9.6,5.8,0.0,22.9,13.2,37.7,17.6,95.6,111.3,457.9
IDCJAC0001,035060,1932,111.0,3.8,7.9,62.8,3.6,6.9,2.8,0.0,33.0,78.8,114.6,30.2,455.4
IDCJAC0001,035060,1933,123.8,19.8,0.0,33.0,4.8,39.1,186.5,35.6,133.2,25.6,157.4,8.1,766.9
IDCJAC0001,035060,1934,19.8,107.4,8.9,6.4,32.3,48.5,0.0,0.0,0.0,97.5,166.4,132.6,619.8
IDCJAC0001,035060,1935,55.8,19.8,11.4,0.0,4.3,21.3,114.5,20.6,30.8,35.3,0.0,75.0,388.8
IDCJAC0001,035060,1936,150.7,2.5,166.4,0.0,42.4,62.2,11.9,0.0,29.2,0.0,8.9,103.0,577.2
IDCJAC0001,035060,1937,66.8,173.2,64.0,19.1,0.0,31.8,9.6,10.1,0.0,30.0,112.5,35.6,552.7
IDCJAC0001,035060,1938,162.3,44.4,132.6,27.2,133.9,35.6,39.1,37.0,0.0,81.0,116.6,9.4,819.1
IDCJAC0001,035060,1939,85.6,13.7,52.6,32.3,13.3,30.5,23.9,33.3,0.0,45.9,108.2,61.4,500.7
IDCJAC0001,035060,1940,13.0,239.2,256.2,16.5,2.3,0.0,0.0,37.6,17.0,2.3,92.7,104.6,781.4
IDCJAC0001,035060,1941,78.5,46.5,102.2,82.6,38.7,50.4,3.8,0.0,0.0,5.6,38.4,10.9,457.6
IDCJAC0001,035060,1942,59.9,111.3,95.5,41.0,48.3,38.6,28.2,15.2,21.3,44.3,52.2,154.9,710.7
IDCJAC0001,035060,1943,33.8,72.4,34.8,14.7,32.3,55.1,0.0,14.9,52.0,70.6,20.6,93.0,494.2
IDCJAC0001,035060,1944,43.9,172.9,21.1,22.6,36.1,22.7,26.7,9.9,5.3,3.0,1.3,88.1,453.6
IDCJAC0001,035060,1945,55.4,36.9,8.1,8.1,30.5,107.2,83.3,0.0,27.1,83.3,17.3,55.9,513.1
IDCJAC0001,035060,1946,241.6,55.7,56.7,0.0,1.0,0.0,0.0,0.0,17.3,4.1,59.8,63.3,499.5
IDCJAC0001,035060,1947,57.3,298.2,57.7,0.0,20.3,0.0,0.0,57.6,107.5,39.9,23.6,65.3,727.4
IDCJAC0001,035060,1948,28.4,23.9,54.1,1.8,12.7,30.0,54.1,0.0,2.8,13.7,42.4,13.3,277.2
IDCJAC0001,035060,1949,18.4,154.9,194.3,17.8,14.2,15.2,3.0,10.2,11.9,137.2,70.2,22.1,669.4
IDCJAC0001,035060,1950,96.2,165.0,92.7,118.4,67.6,34.0,104.0,3.8,3.3,83.9,116.1,1.8,886.8
IDCJAC0001,035060,1951,296.5,14.5,0.0,0.0,0.0,3.8,0.0,24.6,11.2,44.3,0.0,82.6,477.5
IDCJAC0001,035060,1952,104.2,167.1,57.2,26.2,97.3,46.9,6.9,12.4,8.7,85.8,74.0,35.9,722.6
IDCJAC0001,035060,1953,215.3,54.9,17.8,0.0,12.2,0.0,0.0,38.1,0.0,27.0,40.7,47.3,453.3
IDCJAC0001,035060,1954,81.1,412.5,134.6,35.5,1.3,4.3,64.8,38.0,3.8,49.3,66.5,47.5,939.2
IDCJAC0001,035060,1955,46.8,366.1,60.4,54.7,120.7,0.0,44.7,0.0,3.8,71.7,31.5,52.6,853.0
IDCJAC0001,035060,1956,167.3,235.2,144.9,20.6,84.9,79.1,66.8,5.9,28.5,0.0,23.9,286.8,1143.9
IDCJAC0001,035060,1957,83.3,18.0,27.9,0.5,0.0,39.6,28.4,29.7,0.0,27.7,34.8,15.7,305.6
IDCJAC0001,035060,1958,64.0,105.4,85.3,74.4,0.0,26.7,0.0,0.0,8.1,17.8,34.8,113.0,529.5
IDCJAC0001,035060,1959,null,225.3,22.1,0.0,58.4,0.0,28.2,0.0,3.0,null,null,null,null
