Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0001,094214,1999,null,null,null,null,null,null,null,null,null,71.2,74.8,34.6,null
IDCJAC0001,094214,2000,28.8,46.6,23.2,18.2,58.0,34.4,77.4,64.4,126.8,103.8,64.0,70.8,716.4
IDCJAC0001,094214,2001,null,9.4,107.4,78.8,21.6,78.0,57.2,158.8,53.6,null,139.6,87.0,null
IDCJAC0001,094214,2002,96.4,38.4,26.6,null,28.0,121.4,56.8,83.4,165.0,84.2,51.4,null,null
IDCJAC0001,094214,2003,null,12.6,90.8,50.8,42.0,69.6,67.0,121.6,196.4,41.6,7.2,44.8,null
IDCJAC0001,094214,2004,125.0,70.0,31.2,52.2,null,112.4,90.8,139.6,57.8,56.2,73.0,40.4,null
IDCJAC0001,094214,2005,30.0,63.2,19.2,74.8,59.4,54.4,46.6,81.8,75.2,141.4,77.0,106.2,829.2
IDCJAC0001,094214,2006,43.0,26.2,11.0,72.4,75.0,9.8,45.0,23.0,77.8,70.2,43.8,41.0,538.2
IDCJAC0001,094214,2007,105.8,39.6,30.2,18.0,42.4,25.0,28.8,101.6,81.2,97.2,8.8,78.0,656.6
IDCJAC0001,094214,2008,5.8,59.8,26.8,21.4,21.6,49.4,74.4,35.8,66.6,25.6,110.6,65.8,563.6
IDCJAC0001,094214,2009,38.4,54.4,72.8,55.4,59.2,148.4,58.0,178.4,123.6,67.8,60.4,58.4,975.2
IDCJAC0001,094214,2010,27.2,52.0,29.6,35.8,20.2,17.2,15.4,106.4,134.2,65.4,159.8,42.8,706.0
IDCJAC0001,094214,2011,81.8,69.6,null,53.2,25.2,96.4,101.0,94.2,67.8,87.6,86.6,68.4,null
IDCJAC0001,094214,2012,64.2,24.6,53.6,41.4,null,null,null,null,null,null,null,null,null
