Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0001,077089,1887,null,null,null,null,null,38.4,58.9,30.0,26.0,56.9,144.0,63.5,null
IDCJAC0001,077089,1888,3.5,3.8,7.2,4.1,39.9,21.0,37.3,33.0,28.2,10.4,6.3,52.0,246.7
IDCJAC0001,077089,1889,50.8,27.2,3.3,148.9,77.5,83.0,12.3,73.2,33.8,46.2,36.7,0.8,593.7
IDCJAC0001,077089,1890,13.2,0.8,35.5,81.3,41.1,80.6,78.0,37.3,33.6,51.0,50.1,19.8,522.3
IDCJAC0001,077089,1891,20.5,0.0,33.6,96.5,19.8,53.5,19.1,21.5,19.8,64.1,43.1,27.9,419.4
IDCJAC0001,077089,1892,9.7,1.8,1.8,34.8,40.4,56.4,53.3,31.6,63.5,43.6,48.5,23.8,409.2
IDCJAC0001,077089,1893,3.6,13.0,16.8,40.2,129.5,68.2,37.5,36.1,35.3,50.1,62.8,1.5,494.6
IDCJAC0001,077089,1894,26.9,null,null,5.3,27.7,58.0,39.6,27.2,null,null,null,null,null
IDCJAC0001,077089,1900,null,null,null,null,null,null,null,null,null,null,11.8,12.4,null
IDCJAC0001,077089,1901,11.9,5.3,7.9,24.4,13.5,43.0,28.9,36.9,29.3,50.0,2.8,19.0,272.9
IDCJAC0001,077089,1902,10.2,3.8,25.4,2.3,4.4,34.0,4.3,19.5,4.6,22.7,5.6,67.9,204.7
IDCJAC0001,077089,1903,3.5,8.4,39.3,67.1,30.7,45.0,44.4,14.9,109.6,47.5,57.2,9.1,476.7
IDCJAC0001,077089,1904,33.7,23.1,11.7,24.4,30.4,49.1,48.5,31.9,11.9,54.6,8.9,0.0,328.2
IDCJAC0001,077089,1905,2.8,9.2,4.8,82.4,33.6,47.5,44.1,9.2,30.1,38.7,9.0,1.8,313.2
IDCJAC0001,077089,1906,0.0,21.6,60.2,1.8,103.9,35.9,41.6,47.3,38.0,24.8,26.2,10.9,412.2
IDCJAC0001,077089,1907,0.0,22.1,7.1,14.0,16.5,22.2,35.5,29.2,9.9,4.6,28.7,39.4,229.2
IDCJAC0001,077089,1908,0.0,22.1,10.9,0.0,51.8,67.0,25.1,41.4,69.7,63.0,14.0,21.1,386.1
IDCJAC0001,077089,1909,20.9,8.6,22.1,26.5,119.6,40.1,48.7,81.0,27.1,20.3,29.9,0.0,444.8
IDCJAC0001,077089,1910,18.8,0.0,115.5,0.0,52.9,42.9,43.4,38.6,62.8,14.4,39.4,null,null
IDCJAC0001,077089,1911,11.5,253.6,59.2,7.6,51.6,46.1,24.6,2.6,55.7,3.0,5.1,15.7,536.3
