Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0001,091318,2000,null,null,null,null,null,null,null,null,null,107.7,77.7,16.5,null
IDCJAC0001,091318,2001,31.7,7.2,null,null,null,null,null,null,73.4,102.8,null,32.0,null
IDCJAC0001,091318,2002,null,31.2,5.4,14.6,30.0,59.4,null,80.2,94.4,58.0,35.4,19.2,null
IDCJAC0001,091318,2003,73.0,0.0,16.8,66.4,52.6,null,null,143.5,null,null,6.0,54.0,null
IDCJAC0001,091318,2004,139.7,15.8,11.8,67.0,47.6,124.7,66.9,42.2,17.9,50.6,60.4,49.5,694.1
IDCJAC0001,091318,2005,21.0,31.4,10.8,39.4,12.8,98.6,null,204.4,52.6,null,79.8,59.4,null
IDCJAC0001,091318,2006,30.4,27.8,null,69.2,33.6,null,65.0,null,null,null,null,null,null
IDCJAC0001,091318,2007,40.3,null,25.0,13.4,null,7.0,null,73.8,null,21.5,27.7,56.1,null
IDCJAC0001,091318,2008,13.2,38.8,29.2,43.4,40.6,76.4,57.6,45.2,89.0,9.0,null,null,null
IDCJAC0001,091318,2009,8.0,38.0,57.8,null,18.8,95.8,104.7,208.0,86.4,35.8,68.0,24.2,null
IDCJAC0001,091318,2010,6.6,58.1,86.4,71.6,41.4,110.6,72.0,99.8,72.6,59.0,65.4,61.2,804.7
IDCJAC0001,091318,2011,95.0,51.2,92.2,63.4,39.9,135.1,48.4,88.8,32.8,39.2,115.4,31.3,832.7
IDCJAC0001,091318,2012,33.6,31.4,40.8,66.8,null,null,null,null,null,null,null,null,null
